gene	log2FC	p	padj	n
ENSG00000198976.1	-0.757157512081926	0.0573511242959012		38
ENSG00000272141.1	-0.865611048490091	0.00714033222880061	0.138448504828405	38
ENSG00000205231.1	-0.380263372586906	0.335241983217195	0.672366697905351	38
ENSG00000162571.13	-0.508854057095971	0.189018698254143	0.537626583533586	38
ENSG00000186891.13	0.0943637674709841	0.813775536895897	0.933310432379506	38
ENSG00000186827.10	0.199755788015156	0.400460028734095	0.721081110495631	38
ENSG00000078808.16	-0.317533035548205	0.00272809865315056	0.0911416512902687	38
ENSG00000176022.4	-0.190856827852522	0.19206289075201	0.540445064571396	38
ENSG00000184163.3	-0.62700510652182	0.00899513117698484	0.151041734836402	38
ENSG00000260179.1	-0.554155471880192	0.0152360694233491		38
ENSG00000160087.20	-0.0804726583847513	0.463939855875318	0.760750225849451	38
ENSG00000230415.1	-0.581221489913795	0.0161908416004975	0.19363404991367	38
ENSG00000162572.20	-0.676512297402419	0.00281248010973021	0.0928523905165191	38
ENSG00000131584.18	-0.789947161169806	4.31542073949074e-05	0.0219434323749294	38
ENSG00000169972.11	-0.123452680928719	0.387315516947888	0.712170689554653	38
ENSG00000240731.1	-0.216618995109176	0.112303700382923	0.441015812384156	38
ENSG00000127054.20	-0.237872095448827	0.00991701805619834	0.156513376841369	38
ENSG00000224051.6	-0.256433596786624	0.240777131012438	0.592186675473863	38
ENSG00000169962.4	-0.276455751829657	0.217266907860302	0.569603799852039	38
ENSG00000107404.19	-0.21958216587938	0.0857285088048268	0.394717809686271	38
ENSG00000162576.16	-0.187955777261924	0.490209997082823	0.776918215151698	38
ENSG00000175756.13	-0.00881562948298815	0.956214890703351	0.986797472133485	38
ENSG00000221978.11	-0.202510210333117	0.0424768009641333	0.295577518311193	38
ENSG00000224870.6	-0.116687891262938	0.257082466950196	0.606358365400322	38
ENSG00000264293.2	-0.0746219490640049	0.618451937037794	0.845020844759277	38
ENSG00000242485.5	0.00711791043354112	0.949126265421016	0.984698954940503	38
ENSG00000272455.1	-0.324699653326205	0.0261082069999764	0.24002399063117	38
ENSG00000235098.8	-0.462599778505051	0.0137139148015517	0.182032888458373	38
ENSG00000225905.1	-0.0649319642852803	0.830737359297591		38
ENSG00000225285.1	-0.150080536914856	0.541602958762072	0.804278637694782	38
ENSG00000179403.11	-0.248988642310225	0.281745030646915	0.629732998365481	38
ENSG00000215915.9	-0.383137509265647	0.0212480173046958	0.218108213490337	38
ENSG00000160072.19	-0.549691336949467	0.000892408753691309	0.061210051717385	38
ENSG00000197785.13	-0.45294012945499	0.00559366308327225	0.125695248053192	38
ENSG00000205090.8	-0.252569321580189	0.0929400703022218	0.408140453456312	38
ENSG00000160075.11	-0.0602487645776977	0.616459086148279	0.843736101737058	38
ENSG00000215014.4	-0.0588641013748409	0.753523636813104	0.91000232321652	38
ENSG00000228594.3	-0.757975995079735	0.0174218720540712	0.199118401561731	38
ENSG00000272106.1	-0.153539785454655	0.125969010877593	0.459408690738427	38
ENSG00000197530.12	-0.550512611589518	0.000155631278524073	0.0327290265331951	38
ENSG00000189409.13	-0.486661818404082	0.0341830623716621	0.269834929024505	38
ENSG00000248333.8	-0.26514268166533	0.0020900049951195	0.0838517617395047	38
ENSG00000272004.1	0.105377837853817	0.562672939974673	0.815811770634854	38
ENSG00000269737.2	0.418839447930989	0.153915510304201	0.498221540447095	38
ENSG00000189339.11	0.121147298137042	0.344135445549268	0.679164987653094	38
ENSG00000215914.4	-0.561547652956934	0.0479432954974027	0.312065016428831	38
ENSG00000008128.22	-0.27087619238004	0.0117665447796621	0.169564795766412	38
ENSG00000227775.3	0.0438620835518006	0.812460384930991	0.93281367592603	38
ENSG00000268575.1	-0.164911727354706	0.166911392763555	0.511792408394047	38
ENSG00000215790.6	0.0882667956753495	0.647959872800407	0.859824957778213	38
ENSG00000008130.15	-0.285081256041214	0.0264715031385356	0.241338097741481	38
ENSG00000078369.17	-0.102583580084803	0.32175525879306	0.6626075023706	38
ENSG00000231050.1	-0.266955806633747	0.389122955446873		38
ENSG00000169885.9	-0.983505542038478	0.000224132852719805	0.0367648459004882	38
ENSG00000178821.12	-0.716840842764519	0.0240853103871635	0.230875820615247	38
ENSG00000142609.17	-0.75112270944781	0.0698046948512382	0.362481148814863	38
ENSG00000187730.8	0.334848141966437	0.31530166681436	0.658165994050931	38
ENSG00000271806.1	0.00272856345116609	0.982782327005228	0.994457220628202	38
ENSG00000182873.5	-0.526769352323253	0.00215507361218674	0.0846900222948268	38
ENSG00000067606.16	-0.115928172595121	0.220044128495184	0.57215274710884	38
ENSG00000162585.16	-0.231361379264568	0.0360283241115786	0.275600815174814	38
ENSG00000157933.9	-0.400063882089951	0.00524518283541378	0.121551201126102	38
ENSG00000269896.2	-0.293493321046253	0.121618319212067	0.453257206828225	38
ENSG00000272420.1	-0.0257688490190329	0.911669052070027	0.96995045233733	38
ENSG00000116151.13	-0.106239636671668	0.356795580938345	0.688142682620485	38
ENSG00000157916.19	2.27335466642652e-05	0.999793921004205	0.999907934484924	38
ENSG00000157911.9	-0.0555459747299769	0.589743733071315	0.829847984665589	38
ENSG00000149527.17	-0.530006452796313	0.104078199479939	0.426981077885831	38
ENSG00000157881.13	-0.241284487090047	0.00731181742903129	0.14038466542477	38
ENSG00000197921.5	-0.745266456447019	0.0998821418828047		38
ENSG00000272449.1	-0.399389351291059	0.17606904963084	0.522309476652545	38
ENSG00000238164.6	-0.66408344047739	1.12082966821813e-06	0.0038102669852433	38
ENSG00000157873.17	-0.594964774711841	0.000154447045605429	0.0327290265331951	38
ENSG00000225931.3	-0.464775409217206	0.0754040858616028		38
ENSG00000157870.14	-0.321417384966736	0.0509036502698996	0.320085609160951	38
ENSG00000142606.15	-0.249256582059249	0.181938228542296	0.529217549304899	38
ENSG00000215912.12	-0.509805012982788	0.010376316432033	0.159865083133279	38
ENSG00000142611.16	0.0238540680393669	0.959259335404131		38
ENSG00000130762.14	-0.263908299607538	0.244280270274103	0.595491864938993	38
ENSG00000272088.1	0.0978010886986202	0.733001585364151		38
ENSG00000162591.15	-0.396666354004941	0.168327518107015	0.513399949281475	38
ENSG00000238260.1	-0.303894365010152	0.223049505959742	0.575455886607859	38
ENSG00000158109.14	0.049035908257464	0.784794389180111	0.921802231812319	38
ENSG00000116213.15	-0.203485018147663	0.0108331532057513	0.163157095889611	38
ENSG00000078900.14	-0.458161751427271	0.0682804920952806	0.358928546719557	38
ENSG00000276189.1	-0.263473680947295	0.160272409447871	0.504657749248983	38
ENSG00000227372.11	-0.187378272524045	0.0311860294014416	0.259522986660824	38
ENSG00000162592.9	-0.0326763703556555	0.839912622829711	0.942663780532184	38
ENSG00000235169.7	0.223825494559029	0.446646673086846	0.749561836449251	38
ENSG00000272153.1	-0.25414954199301	0.000621111537069338	0.0537846147815588	38
ENSG00000130764.9	-0.21135409558663	0.0159754307501218	0.192638152511042	38
ENSG00000116198.12	0.0528007541601819	0.490229808531368	0.776918215151698	38
ENSG00000169598.15	-0.143873901983595	0.239752279556349	0.591087009893597	38
ENSG00000198912.10	0.00849530154112785	0.927034861470692	0.975765007539977	38
ENSG00000236423.5	-0.113642625447271	0.545536434442328	0.806173575790877	38
ENSG00000196581.10	-0.503186699275876	0.267806267735126	0.617675035413854	38
ENSG00000131697.17	-0.356861822008713	0.00434697502487127	0.112654630531386	38
ENSG00000069424.14	-0.470467053983777	0.00681012712149936	0.135289512768587	38
ENSG00000116254.17	-0.559482596386284	0.279708128094445	0.628340082888953	38
ENSG00000226944.1	-0.315117274961462	0.228258756630719		38
ENSG00000116251.9	0.0604836590741083	0.641325356554569	0.856761089290425	38
ENSG00000158286.12	-0.417451135322656	0.0613516775042828	0.343578711086567	38
ENSG00000116237.15	-0.171942605509308	0.184911214810208	0.532753812327742	38
ENSG00000158292.6	-0.126847328976391	0.514834523366661	0.790483736905556	38
ENSG00000097021.19	-0.436047092975785	0.0408813524461939	0.292142203721879	38
ENSG00000069812.11	0.048146033397212	0.885959872065925	0.961199103159669	38
ENSG00000187017.15	-0.424905865059409	0.0901525604296891	0.402506734708236	38
ENSG00000215788.9	-0.695941367608124	0.000367185298600994	0.0449991586133755	38
ENSG00000171680.21	-0.485616236489155	0.0065364322050277	0.133322046351941	38
ENSG00000229519.2	0.463666508234115	0.105273420436403	0.429447362071739	38
ENSG00000162408.10	-0.215321031351219	0.00948960881297599	0.153626764780762	38
ENSG00000173662.20	-0.576032279035837	0.138864018354127		38
ENSG00000204859.12	-0.264355497565404	0.00310174706136956	0.0962776085164393	38
ENSG00000162413.16	0.00495324698636782	0.977378007702782	0.993540458647081	38
ENSG00000116273.5	-0.214555249557704	0.0886769007679906	0.398958944516107	38
ENSG00000041988.15	-0.197968542620628	0.0430247738520768	0.297582112392591	38
ENSG00000007923.15	-0.313456328311726	0.00316650040047102	0.0962776085164393	38
ENSG00000270171.1	-0.406682755897086	0.382567253933571		38
ENSG00000269978.1	-0.623560063195025	0.128216672127939		38
ENSG00000171735.18	0.113121079585733	0.344820421910457	0.679357391868034	38
ENSG00000269925.1	-0.108863659368383	0.517437878326508	0.79153393181125	38
ENSG00000049245.12	-0.0367728982319603	0.720733677691945	0.896114577544921	38
ENSG00000236266.1	-0.0458476084388533	0.889602400407306	0.962506849336829	38
ENSG00000049246.14	-0.238030175989965	0.414484743195476	0.730025979529691	38
ENSG00000049247.13	-0.281510409347769	0.329693503282811	0.667441882801094	38
ENSG00000049249.8	0.155916986005328	0.637484158012801	0.855716389120516	38
ENSG00000116288.12	0.0530780877633817	0.669184715148954	0.870640060586229	38
ENSG00000116285.12	0.0592462692670923	0.862437783080958	0.952173100855924	38
ENSG00000238290.1	-0.0601786782098681	0.872700758388525		38
ENSG00000162426.14	-0.197178997766216	0.444417106686761	0.748668221670269	38
ENSG00000232912.5	0.293199160335855	0.304328934546679	0.647415409275471	38
ENSG00000234619.1	0.353111134805064	0.0598225504437916	0.339915818359821	38
ENSG00000142599.17	0.0520394686809576	0.701628055988617	0.886081169449936	38
ENSG00000274258.1	-0.0676352871882191	0.774596563133018		38
ENSG00000074800.13	-0.000690628680683059	0.997148931793302	0.998944064770054	38
ENSG00000230679.1	0.310044977088527	0.307310606108178		38
ENSG00000142583.17	0.280216437307099	0.463564498820539	0.760530788412751	38
ENSG00000180758.11	0.0489697472312591	0.786323584561752	0.922780856981623	38
ENSG00000234546.3	-0.36303546532434	0.141060871098422	0.481162570659853	38
ENSG00000228526.6	-0.5816897444453	0.00258486194842109	0.0898383401764264	38
ENSG00000049239.12	-0.14745397964268	0.305207966098221	0.648359583762168	38
ENSG00000171621.13	0.145300613407477	0.708213907800057	0.889460454578622	38
ENSG00000231181.1	-0.317617653575786	0.275405536153349	0.625165851644845	38
ENSG00000171612.6	-0.069818654783551	0.665269041114061	0.868701837419688	38
ENSG00000188807.12	-0.479261371673319	0.00348920794822005	0.10022283527253	38
ENSG00000231789.2	-0.116455071000961	0.687611157148882	0.879502642864849	38
ENSG00000171608.15	-0.0880078908531758	0.684437079270892	0.878162788510863	38
ENSG00000171603.16	-0.493001862507063	0.00206160442620392	0.0838517617395047	38
ENSG00000223989.1	0.178485521281887	0.404301225466508	0.723320161186175	38
ENSG00000178585.14	0.157809756456757	0.43892519270429	0.745530351913933	38
ENSG00000162441.11	0.126610648990602	0.142200665783906	0.482746474397228	38
ENSG00000228150.1	0.47285803840318	0.0455352101560858		38
ENSG00000241326.1	0.0675306444782895	0.594185977120068	0.832860151228728	38
ENSG00000173614.13	0.0591297461884311	0.628686285530393	0.851201694840667	38
ENSG00000162444.11	-0.0327521760188003	0.940796087873019	0.981713465463286	38
ENSG00000130939.18	-0.0800189209946709	0.354441848874347	0.68658798624614	38
ENSG00000264501.2	-0.0855158338397068	0.658399537291646	0.864797389945592	38
ENSG00000054523.17	0.0831685684354683	0.599167300630648	0.835219444764858	38
ENSG00000142657.20	-0.355268519633099	0.0213132242999176	0.218374408898658	38
ENSG00000175279.21	0.06380271654226	0.628585211319502	0.851201694840667	38
ENSG00000241563.3	-0.113694867114831	0.545075239462281	0.806061129626327	38
ENSG00000251503.8	0.0529509871986102	0.666159848807763	0.869124222077389	38
ENSG00000203469.2	0.110980207074936	0.424756705976718	0.735874925966542	38
ENSG00000160049.11	0.0311313225893195	0.672265703224017	0.87202637572555	38
ENSG00000142655.12	-0.208341529111445	0.0152870600858548	0.189415171452377	38
ENSG00000272078.1	0.012311575229441	0.956667209432285	0.98685671934648	38
ENSG00000130940.14	-0.00937844861501615	0.965583049918159	0.989545851401076	38
ENSG00000175262.14	-0.392498762868887	0.231783004663213		38
ENSG00000120948.16	-0.0851316552057524	0.116298294772014	0.446907380279851	38
ENSG00000271895.2	0.118200039552478	0.498126342996509	0.781801164613624	38
ENSG00000277726.4	-0.04979205030935	0.38970521915618	0.71430360696676	38
ENSG00000009724.16	0.287268293478645	0.0669161718868194	0.355902037343137	38
ENSG00000116649.9	-0.422575576069337	0.0211433036489711	0.217654196533544	38
ENSG00000226849.1	-0.0123160893196581	0.887403220412754	0.961572982414818	38
ENSG00000171824.13	-0.0102625707660662	0.821082850218524	0.936170073550608	38
ENSG00000230337.1	0.0764220802876763	0.504465370248439	0.785166181161669	38
ENSG00000225602.5	0.206163490351553	0.320800551366591	0.661924271157923	38
ENSG00000198793.12	0.0921331853347285	0.465413246376054	0.761428628158723	38
ENSG00000238199.1	0.114428688281967	0.624946903330429		38
ENSG00000120942.13	0.0492484286871944	0.496574932366095	0.780797652175621	38
ENSG00000204624.7	-0.42912599453579	0.404213330379306	0.723265647979452	38
ENSG00000116661.9	-0.121587876034525	0.623899632604406	0.848636689156926	38
ENSG00000132879.13	-0.457633609411736	0.0246707836429131	0.233496080625052	38
ENSG00000116663.10	-0.0460843343391313	0.747401892685829	0.907298077506235	38
ENSG00000116670.14	-0.0628648902052632	0.718699649089864	0.895259229123095	38
ENSG00000162490.6	-0.170881555795572	0.677401459804397	0.874749719201967	38
ENSG00000177674.15	0.024710316160132	0.90506189452883	0.967801890019155	38
ENSG00000215910.7	0.132077781234504	0.436690664714514	0.744094140570711	38
ENSG00000177000.10	0.176079797593142	0.253068001307461	0.602905973649161	38
ENSG00000011021.21	-0.0908310863456974	0.400925541117105	0.721225050399192	38
ENSG00000278852.1	-0.425784713165668	0.150428217463559		38
ENSG00000242349.5	-0.35079239893774	0.00916615534134475	0.151805031590055	38
ENSG00000175206.10	-0.472363098652549	0.0172690197254375	0.198693645101424	38
ENSG00000224904.1	-0.28861082840627	0.266191733665047		38
ENSG00000116685.15	0.0881899341473572	0.434207330137738	0.742544646718916	38
ENSG00000083444.16	-0.211746485222793	0.350666229848327	0.683637669675671	38
ENSG00000116688.16	-0.146871846969402	0.134977739185574	0.472558481720802	38
ENSG00000116691.10	-0.357455456978705	0.0229431969177618	0.225317399749872	38
ENSG00000120949.14	-0.637070279407699	0.252892819943608	0.602741047817153	38
ENSG00000028137.18	-0.106258744311886	0.718678393991337	0.895259229123095	38
ENSG00000239149.1	0.0652501543139379	0.830462330908163		38
ENSG00000048707.13	0.290201310890251	0.138134281788665	0.476592598035401	38
ENSG00000221340.1	-0.241691719531886	0.545562417544196	0.806173575790877	38
ENSG00000162496.8	-0.0316660945816392	0.935209992670559	0.978766866731953	38
ENSG00000272482.1	0.304180788449731	0.58948089536243	0.829711222618394	38
ENSG00000204518.2	-0.73694661910306	0.21111351602501	0.563818325278374	38
ENSG00000157330.9	-0.465517113116033	0.357121642564022	0.688338371427631	38
ENSG00000179172.9	0.0279468229615666	0.840882689810025	0.943133485743557	38
ENSG00000275774.2	-0.0499347329373469	0.800194500034391		38
ENSG00000162494.5	-0.517531780394863	0.33287478592776		38
ENSG00000162493.16	0.160065789874584	0.680001932188708	0.875982146882063	38
ENSG00000116731.22	0.0703080387775888	0.534403305856219	0.800929105345585	38
ENSG00000189337.16	-0.175623781649434	0.31517643920417	0.658165994050931	38
ENSG00000175147.11	-0.282057640204992	0.17385760421441	0.519695389837544	38
ENSG00000171729.13	0.139801878320835	0.549222898174815	0.808357488183535	38
ENSG00000233485.1	-0.444241036312872	0.0929778012754816	0.408140453456312	38
ENSG00000142621.19	-0.104514664625142	0.749458790868307	0.908292852632795	38
ENSG00000228140.1	-0.567983430349705	0.074628306948239	0.372181162547246	38
ENSG00000142634.12	-0.129286506632756	0.416704260366374	0.73112136463973	38
ENSG00000215704.9	-0.0580256818584028	0.782060043822502		38
ENSG00000132906.17	-0.176968305260965	0.11034836527234	0.438158152775888	38
ENSG00000272510.1	-0.0235584223474843	0.893925626089618	0.963888832115731	38
ENSG00000116771.5	-0.43200829192857	0.236723148799051	0.588175523824063	38
ENSG00000116138.12	0.121743186880863	0.0897037380987161	0.401391231310308	38
ENSG00000237301.1	-0.48149348318863	0.148472070882558		38
ENSG00000235084.3	0.169876153415086	0.261692843753191	0.610945894484873	38
ENSG00000215695.1	0.419266988187541	0.0765568759232316	0.37498156346305	38
ENSG00000197312.11	0.283607831962932	0.125301603108417	0.458904710430294	38
ENSG00000116786.11	-0.210477947543992	0.109388303513753	0.43668642876568	38
ENSG00000237938.5	-0.251879068521868	0.083351733275134	0.389201674905949	38
ENSG00000162461.7	-0.325740125040826	0.0373600703453708	0.281337184906604	38
ENSG00000224459.1	-0.149339920246417	0.475441209280605	0.767562578665583	38
ENSG00000162458.12	-0.0666866958409757	0.745703910665482	0.906624821071494	38
ENSG00000224321.1	0.180410956094467	0.473025147047169		38
ENSG00000233954.6	0.209421375429399	0.126143809808581	0.459587784129031	38
ENSG00000178715.8	0.41874717035379	0.0532602550050244	0.324927542643876	38
ENSG00000179743.4	-0.00831447446529095	0.957435838876531	0.98695189257258	38
ENSG00000065526.10	0.0507419760739597	0.741396141243081	0.904930905385752	38
ENSG00000116809.11	-0.160068049056868	0.188754935783331	0.537568069500039	38
ENSG00000233078.1	-0.834983480322037	0.225263118076371	0.578192168773566	38
ENSG00000183888.4	-0.881528064952232	0.197309256492115	0.547019609403079	38
ENSG00000173641.17	-0.409594948127513	0.116363094903913	0.446907380279851	38
ENSG00000186510.11	-1.18705222237247	0.00517860688680608	0.12101030378353	38
ENSG00000184908.17	-1.12609163541148	0.0181053143576021		38
ENSG00000142627.12	-0.571567005883392	0.0590092630697265	0.337931108068959	38
ENSG00000227959.1	-0.199377732464097	0.496247681805994		38
ENSG00000234166.1	-0.488431282432694	0.0179148206920717	0.20227446581501	38
ENSG00000142632.16	-0.64882996437101	0.00479439745107021	0.11782524077313	38
ENSG00000237276.8	-0.579134332029449	0.0507188930399863	0.31976508454476	38
ENSG00000132881.11	0.0125747950514223	0.943162137670237	0.982357237619225	38
ENSG00000233929.1	-0.272212676788603	0.502787658877877	0.784175662629789	38
ENSG00000037637.10	0.0469053755865327	0.635852752511869	0.854839666743555	38
ENSG00000226457.1	0.145438020009069	0.213037448070183	0.564891767105985	38
ENSG00000055070.16	-0.186043092229343	0.0881627969600408	0.398835738129036	38
ENSG00000187144.11	-0.155631193804694	0.150469682714453	0.494885926044795	38
ENSG00000157191.19	0.00180310234167239	0.988068873479027	0.996124746413397	38
ENSG00000226029.1	0.200148004475455	0.190127436160143	0.538723396471709	38
ENSG00000080947.14	0.0914769257581466	0.571388534142456	0.820822179771539	38
ENSG00000206652.1	1.98949706807124	4.58614353346208e-06		38
ENSG00000261135.1	-0.168462187554469	0.569413336950612		38
ENSG00000224174.2	0.497723457755406	0.0302522383200917	0.255176579434168	38
ENSG00000219481.10	-0.199686021041143	0.107586138336856	0.432893691585959	38
ENSG00000283773.1	0.142708628890053	0.465956370491474	0.76177576406284	38
ENSG00000186301.8	-0.385077722022733	0.0493431230810953	0.31719294347753	38
ENSG00000215908.10	-0.114280290503308	0.369234202156765	0.698064361477702	38
ENSG00000236698.1	0.298517958139953	0.00490729577116933	0.118554510698178	38
ENSG00000280114.1	0.0377250193655649	0.919979484685306		38
ENSG00000186715.10	0.0755615358148648	0.732107300341281	0.901697914172065	38
ENSG00000235241.1	0.443959111576297	0.0391667105476393	0.287153506591784	38
ENSG00000238142.1	0.532671102374635	0.0145874679091531	0.186697183957127	38
ENSG00000272426.1	-0.410064047734516	0.261843832379703		38
ENSG00000058453.16	-0.367373196226239	0.0118971876528066	0.170375302429902	38
ENSG00000117122.13	-0.554191751775728	0.182253781486942	0.529343918082998	38
ENSG00000226526.1	-0.146008093415942	0.465466560025014	0.761428628158723	38
ENSG00000159363.17	-0.244310518038564	0.197354448032921	0.547084686469603	38
ENSG00000117118.9	0.175689063568314	0.167744360508767	0.512738798837015	38
ENSG00000117115.12	0.111736106582263	0.796982435915673	0.926640037386767	38
ENSG00000142623.9	-0.70595996170706	0.252619167155479	0.602638467097234	38
ENSG00000159339.13	-0.294325265945071	0.568880799572514	0.819503861096204	38
ENSG00000227751.1	-0.0210348304318627	0.920008206748866	0.973535254274477	38
ENSG00000179051.13	-0.383748536298333	0.0372856976865846	0.281337184906604	38
ENSG00000074964.16	-0.147099536261304	0.252213537411244	0.602423997944919	38
ENSG00000117154.11	0.584254730825857	0.346793891728749	0.680724548636109	38
ENSG00000179023.8	-0.135664896797811	0.657688872640036	0.8645852573741	38
ENSG00000159423.16	-0.000854601392037465	0.997839013518396	0.999306832208022	38
ENSG00000255275.3	0.197809523527958	0.423410165743873	0.734791687082289	38
ENSG00000169991.10	-0.0331400727448307	0.873332176780771	0.956281267972147	38
ENSG00000272084.1	0.0210878546085524	0.906517917092698	0.968455786437712	38
ENSG00000127481.14	0.0328581187098395	0.805349855021655	0.930116127091627	38
ENSG00000230424.1	-0.123988162422322	0.308372196566371	0.651630196421524	38
ENSG00000127463.13	-0.276796969302774	0.0105557790455698	0.161249286936267	38
ENSG00000053372.4	-0.00975543781845561	0.927737371823947	0.975968322914735	38
ENSG00000211454.13	-0.182297096223884	0.260331905913078	0.609311827250094	38
ENSG00000162482.4	-0.198508336776693	0.163116964252262	0.508151908176413	38
ENSG00000270728.1	-0.108245928120603	0.64625072289909	0.859071670452178	38
ENSG00000053371.12	-0.0990024110330231	0.417511785388324	0.73144545309467	38
ENSG00000040487.12	-0.0932838606397037	0.386575509269291	0.712016089564026	38
ENSG00000077549.17	-0.20271304247745	0.219081182816623	0.571289336972125	38
ENSG00000226396.1	0.488774065573665	0.00750084528292738	0.141426865776153	38
ENSG00000173436.13	0.108293732217464	0.441093765980019	0.746620638425093	38
ENSG00000270136.5	-0.138440098285254	0.693607566016886	0.882512101624677	38
ENSG00000158747.13	-0.0374547049471178	0.925568387447402	0.975403408768777	38
ENSG00000162542.13	0.0823937725408209	0.575496378453283	0.822604197539477	38
ENSG00000178828.6	0.668602872415597	0.343621126121232		38
ENSG00000169914.5	0.197377413480238	0.259521106151557	0.608131608993387	38
ENSG00000188257.10	1.32595257653482	0.132184322470412	0.46838135926708	38
ENSG00000117215.14	0.526650032198638	0.281439126836364		38
ENSG00000227066.1	0.228706958506572	0.631596797997198		38
ENSG00000187980.6	-0.904459873840882	0.0276586340248184		38
ENSG00000225986.1	-0.40808081072712	0.256295931505731	0.605864725471974	38
ENSG00000162543.5	-0.0207157005629431	0.930701017603494	0.976929687200268	38
ENSG00000158816.15	0.0720532002934362	0.88833996308249		38
ENSG00000162545.5	-0.149710609216664	0.553127156957893	0.810309571606242	38
ENSG00000090432.6	-0.101238372266822	0.376445593718162	0.704326998754886	38
ENSG00000183114.7	-0.206666531588438	0.311058594964394	0.654490979548369	38
ENSG00000158825.5	0.972679868157328	0.0381615572663236	0.284742188251982	38
ENSG00000158828.7	0.01291948379111	0.921334799901027	0.973793631079044	38
ENSG00000117242.7	-0.0339794122771636	0.76494867058928	0.914984295943401	38
ENSG00000244038.9	-0.0811029819999407	0.430532235147554	0.740302589589666	38
ENSG00000117245.12	-0.123347604687	0.447965058511387	0.750085280688561	38
