"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"8898",1175.25522632975,-0.08581729016495,0.111581430636716,-0.769100106310265,0.441833885095243,0.981132434280907,"MTMR2"
"84441",1374.87468781962,-0.156448649802323,0.188157393595355,-0.831477556171807,0.405703902048814,0.981132434280907,"MAML2"
"100131541",195.424349290328,-0.271641231619236,0.209547127398235,-1.29632524669735,0.19486345408985,0.981132434280907,NA
"8690",451.256718761649,0.0612146692044859,0.0718105943875043,0.852446212520666,0.393966480334013,0.981132434280907,"JRKL"
"83935",152.896656361605,-0.413287288023903,0.222473457436091,-1.85769256605646,0.0632126847939836,0.981132434280907,NA
"5241",10995.176040169,-0.332742125930445,0.146499127227267,-2.27129084130485,0.0231293773010375,0.981132434280907,"PGR"
"7225",933.588931345989,-0.282496354340297,0.334669489963698,-0.844105491573011,0.398610459284057,0.981132434280907,"TRPC6"
"253935",17.7895560849436,0.263488713510447,0.247807863318229,1.06327825914096,0.287655781478508,0.981132434280907,"ANGPTL5"
"57562",733.996961989743,-0.171169086570036,0.126771287494698,-1.35021967476031,0.17694552898484,0.981132434280907,"CEP126"
"10413",5826.03589049675,0.132062873097764,0.0995313865387266,1.32684651234492,0.184559460814426,0.981132434280907,"YAP1"
"64066",2.29623173981763,0.754324563581179,0.930454729557481,0.810705281642162,0.417534939523963,0.981132434280907,"MMP27"
"4317",1.06784158315864,-2.15468172026491,1.98444134319401,-1.08578755812298,0.277572992212235,0.981132434280907,"MMP8"
"100288077",1.4904623879414,0.688677950497172,0.766389959935472,0.898599911923633,0.368865805651902,0.981132434280907,"WTAPP1"
"4312",10.8771331914376,-0.806795127657025,0.809006922888568,-0.99726603670628,0.318635394642199,0.981132434280907,"MMP1"
"4322",1.79093212349773,0.928262149082124,0.857066852529767,1.08306854516916,0.2787779993999,0.981132434280907,"MMP13"
"79659",3493.11857679309,-0.231610628273192,0.133853339729732,-1.73033133682615,0.0835710938157853,0.981132434280907,"DYNC2H1"
"414301",8.42806291187896,-1.05069835099031,0.526872245105864,-1.9942184481158,0.0461281869298603,0.981132434280907,"DDI1"
"100506742",12.7962447968574,-0.250958713825119,0.338833378939871,-0.740655228862956,0.458902511898482,0.981132434280907,"CASP12"
"643733",6.96766817775732,-0.425858088554723,0.401470951282103,-1.0607444628179,0.288806047590303,0.981132434280907,"CASP4LP"
"834",113.545045583463,-0.251942783587122,0.175205171313395,-1.43798714215156,0.150437702403506,0.981132434280907,"CASP1"
"114769",32.6771252081197,0.37071028756863,0.168745608905718,2.19685886923287,0.0280305271434971,0.981132434280907,"CARD16"
"440068",1.02142642300062,-1.18580585637383,1.12252052375935,-1.05637788465777,0.290795605655964,0.981132434280907,"CARD17P"
"2893",52.9861180149713,-0.873661480444625,0.384930717540542,-2.26965903377822,0.0232282788083028,0.981132434280907,"GRIA4"
"54734",9.25083356069027,-0.465168794278898,0.31005739369864,-1.50026673684492,0.133545322129517,0.981132434280907,"RAB39A"
"38",719.301309844083,0.143081975700291,0.0887803702841027,1.61163977174706,0.107040350774953,0.981132434280907,"ACAT1"
"4863",1044.53536817051,-0.137537664153318,0.111338659606189,-1.23530914275236,0.21671547236469,0.981132434280907,"NPAT"
"472",4823.44747845212,-0.189559947310751,0.141474295053169,-1.33988967564397,0.180281215143771,0.981132434280907,"ATM"
"5962",2053.32348122908,0.0657210598254753,0.0892409622002337,0.736444993477482,0.461459931380972,0.981132434280907,"RDX"
"2230",382.546813085516,0.0871758031143445,0.0833157692207995,1.04633017170273,0.295408619871236,0.981132434280907,"FDX1"
"399948",290.258082363499,-0.652930777509795,0.319605204572183,-2.04292911432339,0.0410594557448514,0.981132434280907,"COLCA1"
"5450",26.5694383272061,-0.456756532831937,0.373382816800992,-1.22329285730195,0.22121910398928,0.981132434280907,"POU2AF1"
"100506852",2.79280625332694,-1.24168966179466,0.626548345934118,-1.98179385493937,0.0475023175235269,0.981132434280907,NA
"54766",7.42945318352367,-0.548575234279665,0.50070828370587,-1.09559847945698,0.273254527431858,0.981132434280907,"BTG4"
"407041",2.22504210033031,0.889045627346491,0.789885548029149,1.12553727507075,0.260361430997433,0.981132434280907,"MIR34B"
"407042",3.42799142902149,-1.35730423501029,0.634591117223615,-2.13886422008017,0.0324466665404525,0.981132434280907,"MIR34C"
"399949",75.7772453721692,-0.518627099388772,0.312517882677506,-1.65951175320087,0.0970127142890748,0.981132434280907,"HOATZ"
"143903",154.203894839526,-0.200631933252954,0.124942133635831,-1.60579883994727,0.108318115625554,0.981132434280907,"LAYN"
"23235",3240.52873074717,0.109405983125124,0.141037362213774,0.775723406960024,0.43791231627722,0.981132434280907,"SIK2"
"5519",2964.27709638303,0.227791997698557,0.183534692034179,1.24113863800821,0.214554538181193,0.981132434280907,"PPP2R1B"
"1410",628.249796097021,0.375381153782291,0.284511669174672,1.31938754874701,0.187039582252309,0.981132434280907,"CRYAB"
"3316",100.958197435154,0.257747676952983,0.224287377674425,1.14918494132616,0.250479728899302,0.981132434280907,"HSPB2"
"120379",60.6221014202441,-0.175306606441936,0.210242848338609,-0.833829106803169,0.404377290816375,0.981132434280907,"PIH1D2"
"26521",330.248391599989,0.221990086753542,0.264054093498792,0.840699281772572,0.400516423049194,0.981132434280907,"TIMM8B"
"6392",738.514405015236,-0.0777899853362035,0.103138563230605,-0.754227932788583,0.450712367629092,0.981132434280907,"SDHD"
"3606",66.3344825976265,0.142816255137272,0.138452811132212,1.03151574871884,0.302299026817157,0.981132434280907,"IL18"
"56158",24.0398419557912,0.218059652078911,0.250913495934933,0.869063066003666,0.384812636866051,0.981132434280907,"TEX12"
"5805",264.547888650756,0.128069516054938,0.121298381776709,1.05582213199426,0.291049484809549,0.981132434280907,"PTS"
"100506870",24.6707563095642,-0.20237744234149,0.257936238733646,-0.784602595335478,0.432686607910344,0.981132434280907,NA
"255239",17.2305696949355,0.357053129932643,0.270610424709115,1.31943597633553,0.187023400978922,0.981132434280907,"ANKK1"
"80975",68.8561739725071,0.220174023142736,0.170905793187204,1.28827712060974,0.197649514507354,0.981132434280907,"TMPRSS5"
"9177",0.584524823636533,-1.99576681869776,1.68769336855298,-1.18254112736659,0.236991056719362,0.981132434280907,"HTR3B"
"7704",2441.60640031445,-0.15657215710586,0.185616398999153,-0.843525453301005,0.398934636540874,0.981132434280907,"ZBTB16"
"120400",24.3868164817459,0.313839281953137,0.243135266190153,1.29080115308195,0.196772637868743,0.981132434280907,"NXPE1"
"54827",24.1426715700191,0.260173083890285,0.263822781470224,0.986166101503441,0.324051610836373,0.981132434280907,"NXPE4"
"23705",939.88981639306,-0.316726446632946,0.250892409727771,-1.26239947624007,0.206805077602992,0.981132434280907,"CADM1"
"100506958",43.2964172004109,-0.451382652473844,0.322371801741296,-1.40019272788654,0.161455612937257,0.981132434280907,NA
"8882",699.36758219502,0.189792220767863,0.116279197371977,1.63221130741657,0.102634979556355,0.981132434280907,"ZPR1"
"337",1.70003694641494,-3.820427026225,3.17082650575264,-1.20486788516932,0.228254308097511,0.981132434280907,"APOA4"
"345",0.71752468745098,-1.7040012925022,1.8064482897187,-0.943288165069782,0.345533527719291,0.981132434280907,"APOC3"
"23387",1688.81874996657,0.116597560359055,0.0652089556230257,1.78806053930856,0.0737662411593135,0.981132434280907,"SIK3"
"51092",2772.60429652419,0.125900319279948,0.0598048082034331,2.10518724266589,0.0352750123089519,0.981132434280907,"SIDT2"
"57453",73.2167210816212,-0.621094379021898,0.457916469490749,-1.35634863649394,0.174988267476466,0.981132434280907,"DSCAML1"
"100507028",41.2528151024647,-0.328741080788964,0.418400101062073,-0.785709850342969,0.43203749106089,0.981132434280907,NA
"486",88.1648906877723,-1.07774379125257,0.607069414091844,-1.77532217277795,0.075844706346667,0.981132434280907,"FXYD2"
"53826",417.931802436111,-0.193987042243864,0.242094266824418,-0.80128722083516,0.422965387236476,0.981132434280907,"FXYD6"
"84000",336.949804272485,0.691525993279147,0.299419860101536,2.30955285679662,0.0209129221615564,0.981132434280907,"TMPRSS13"
"56649",1967.10723346591,-0.159919718574806,0.222427334295193,-0.718975116442163,0.472156251716658,0.981132434280907,"TMPRSS4"
"6327",24.5803368872913,-0.420797908118014,0.274721890057368,-1.53172325667293,0.125590740856291,0.981132434280907,"SCN2B"
"196264",309.889297204255,0.321653046963601,0.181625013893672,1.77097328208275,0.0765651447961318,0.981132434280907,"MPZL3"
"10205",6948.51994975191,0.389858116580375,0.323668491788875,1.20449820254569,0.228397076377372,0.981132434280907,"MPZL2"
"916",115.28882732816,0.267470998373563,0.228471735713004,1.17069622436601,0.24172090340591,0.981132434280907,"CD3E"
"915",15.7012339658962,-0.306948290052366,0.369417794463331,-0.830897413857076,0.406031584751089,0.981132434280907,"CD3D"
"917",13.7541258770778,-0.398160901561395,0.447291053593138,-0.890160664656547,0.373379622583238,0.981132434280907,"CD3G"
"143941",35.3211932727546,0.176615090106746,0.166684661171955,1.0595761413496,0.28933747258967,0.981132434280907,"TTC36"
"372",3458.24273336908,0.0859397049681673,0.0950369403247366,0.904276849344218,0.365848619318385,0.981132434280907,"ARCN1"
"23187",10269.3309354166,0.085077638271195,0.104012702506563,0.817954309627007,0.413383277297396,0.981132434280907,"PHLDB1"
"11181",490.120449690641,0.308375569679905,0.201483172128077,1.53052766850365,0.125886170191376,0.981132434280907,"TREH"
"1656",6790.46269628536,-0.056617512540179,0.0548307134012051,-1.03258755956538,0.3017969524658,0.981132434280907,"DDX6"
"283149",3217.36359069676,0.21544425523658,0.201181771806374,1.07089351735073,0.284217311049398,0.981132434280907,"BCL9L"
"283150",5.46329457588952,0.664065697946724,0.42209618113079,1.57325682541761,0.115659362084858,0.981132434280907,"FOXR1"
"51399",424.14994063833,0.134790550435754,0.107956695457329,1.24856128528899,0.211825579869465,0.981132434280907,"TRAPPC4"
"55823",864.773070460262,-0.0554591144573257,0.0515742680303604,-1.07532528478501,0.282229119707762,0.981132434280907,"VPS11"
"3014",516.093334985384,0.229152351356304,0.167207347682246,1.37046819133675,0.170540798188668,0.981132434280907,"H2AX"
"9854",289.15441843521,0.162028973512409,0.154152079214365,1.0510982033988,0.293213489156881,0.981132434280907,"C2CD2L"
"79671",606.147385233868,0.258110337742427,0.12802830081947,2.01604126658201,0.0437956608128605,0.981132434280907,"NLRX1"
"79849",8.95304850641545,-0.330495701274227,0.381066984147961,-0.867290305963378,0.385782966838966,0.981132434280907,"NHERF4"
"79102",570.555171174936,0.172624951271722,0.115201590952581,1.49845978553176,0.134013833358536,0.981132434280907,"RNF26"
"100499227",15.6684290797715,-0.357270619373804,0.259051989358286,-1.37914640323289,0.167849619174555,0.981132434280907,"USP2-AS1"
"729173",10.0158516152988,-0.620921658872683,0.482202210005371,-1.28767899853832,0.197857727130061,0.981132434280907,NA
"220323",1689.52128749672,-0.164125088310251,0.188653549392601,-0.869981449268656,0.384310542057256,0.981132434280907,"OAF"
"2900",3.73100559674244,-0.868106760052781,0.553109739105793,-1.56950185230193,0.116531048202073,0.981132434280907,"GRIK4"
"219899",782.277103023978,-0.140241030010294,0.118793206945748,-1.180547554999,0.237782508270332,0.981132434280907,"TBCEL"
"6309",693.158368531432,-0.172288715766268,0.150759454872754,-1.14280537769047,0.253119405540333,0.981132434280907,"SC5D"
"6653",2047.15284651941,-0.269185178479871,0.158040697155973,-1.70326493949978,0.0885184986896705,0.981132434280907,"SORL1"
"406911",23.7605782747447,0.229575894236119,0.223099022675798,1.02903137576597,0.303464931283189,0.981132434280907,"MIR125B1"
"414899",22.2928820470463,-0.356474945212492,0.310155750307288,-1.14934172543734,0.250415099118091,0.981132434280907,"BLID"
"406882",6.57354938832049,-0.553782877045093,0.393492132612452,-1.40735438182321,0.159322331071647,0.981132434280907,"MIRLET7A2"
"406892",2.99477098320724,-0.825562190409769,0.818420154233905,-1.00872661326693,0.313105764744953,0.981132434280907,"MIR100"
"56253",14.8354741304983,0.419830345780754,0.320471577069147,1.31003925409013,0.190182556527512,0.981132434280907,"CRTAM"
"79864",315.115936550435,0.195760549516315,0.180315388741933,1.0856563651175,0.277631052512008,0.981132434280907,"JHY"
"85389",10.6145637769088,0.399196506115165,0.358842622408712,1.11245565935167,0.26594228472666,0.981132434280907,"SNORD14C"
"100128242",9.0081869034556,-0.550738952610234,0.384635407841399,-1.43184673429058,0.152187689068792,0.981132434280907,NA
"57476",77.7882817634174,-0.175852677794463,0.222237657727583,-0.791282087799996,0.42877939862264,0.981132434280907,"GRAMD1B"
"55800",26.9882704365523,-0.341343639879487,0.225288989992561,-1.51513680225012,0.129737763427429,0.981132434280907,"SCN3B"
"4013",611.283006701542,-0.145351991806373,0.104861365322665,-1.38613483964391,0.165705733752944,0.981132434280907,"VWA5A"
"54414",943.188366818123,0.246555011752325,0.199812714713915,1.23393054393628,0.21722878676408,0.981132434280907,"SIAE"
"4900",62.3906059169284,0.467130405243511,0.261122241830333,1.78893380345223,0.0736254770182495,0.981132434280907,"NRGN"
"23584",250.015204535374,0.580066385548953,0.317689733613679,1.82588961547726,0.0678668907290757,0.981132434280907,"VSIG2"
"79684",471.495410169083,-0.0784205566495271,0.0679377417359511,-1.15430031446024,0.248377067640279,0.981132434280907,"MSANTD2"
"100130428",110.944905644557,-0.162065933116409,0.115077631261521,-1.40831829209365,0.159036841552081,0.981132434280907,NA
"100507283",102.21724303577,0.161784299278991,0.14339838221703,1.12821565193207,0.25922885531001,0.981132434280907,"MSANTD2-AS1"
"64221",42.8693669432725,0.171273562860829,0.217167875149163,0.788668962861974,0.430305512682633,0.981132434280907,"ROBO3"
"54538",395.511591502772,0.166754395789016,0.15463235805461,1.07839263325549,0.280858573161547,0.981132434280907,"ROBO4"
"80071",103.962491572983,0.205058453174269,0.170414816867718,1.20329004803287,0.228864098869962,0.981132434280907,"CCDC15"
"219854",309.762348473015,-0.0765748176638376,0.0939942368487654,-0.814675667690613,0.415257984915859,0.981132434280907,"TMEM218"
"160065",1.08635252098888,0.935448669236134,0.966569385972111,0.967802914940578,0.333142807752755,0.981132434280907,"PATE1"
"399967",1.50496929705146,-1.02016780866033,0.893088881027081,-1.14229146766121,0.253332886663233,0.981132434280907,"PATE2"
"100169851",1.69521144339956,0.707099978955012,0.853791723701924,0.828187904995287,0.407564092471663,0.981132434280907,"PATE3"
"399968",7.64753172747362,-0.29172398056152,0.380224760195832,-0.767240882501365,0.442938309973888,0.981132434280907,"PATE4"
"29118",1.02783932147141,1.33718725467815,1.14540767933703,1.16743346391053,0.243035363633012,0.981132434280907,"DDX25"
"338667",4.65948503860934,0.771637544276912,0.518653324092615,1.48777132707458,0.136811209757596,0.981132434280907,"VSIG10L2"
"114609",325.045913074847,-0.0871200629052068,0.085307100639754,-1.02125218477544,0.307134973950234,0.981132434280907,"TIRAP"
"6484",580.22140492691,0.276598191888156,0.223293048059421,1.2387228097426,0.215448168478943,0.981132434280907,"ST3GAL4"
"100507392",37.1471444047897,-0.237872496187515,0.181769890174263,-1.30864631078044,0.190654186027901,0.981132434280907,"SENCR"
"3758",1.97595971555813,-0.702162789094241,0.736504437203744,-0.953372109691713,0.340401567405074,0.981132434280907,"KCNJ1"
"219833",16.6751478288613,-0.390886643428732,0.299860647479511,-1.30356099312912,0.192383307619447,0.981132434280907,"KCNJ5-AS1"
"63970",10.345899068298,-0.484543051456312,0.352076304778469,-1.37624442451813,0.168745972556315,0.981132434280907,"TP53AIP1"
"8538",55.9082874747306,0.463982488980637,0.42511973685913,1.09141601471772,0.27508986874078,0.981132434280907,"BARX2"
"440072",14.2897238095396,-0.435301368513983,0.291823703880765,-1.49165870601053,0.135788639687346,0.981132434280907,"PRDM10-DT"
"334",10492.8494662438,-0.0931031488129536,0.103930764348331,-0.895818955982199,0.370349464056618,0.981132434280907,"APLP2"
"6768",2170.13152736172,0.127851943397433,0.141293404686368,0.904868445071651,0.365535085785777,0.981132434280907,"ST14"
"29068",2527.42833880622,-0.153749715327924,0.102096377885989,-1.50592722789458,0.132085855997691,0.981132434280907,"ZBTB44"
"11095",3041.37378914598,0.560537989981896,0.519181710043013,1.07965665804263,0.280295101101188,0.981132434280907,"ADAMTS8"
"170689",3154.1277493419,0.318283187807237,0.346464639249604,0.91865994895351,0.358273464824572,0.981132434280907,"ADAMTS15"
"100507431",4.86729540048706,0.588409805467718,0.554710791061486,1.06075060184379,0.288803256919314,0.981132434280907,"LINC02551"
"100507450",0.820949444791629,2.69921979374319,1.68401039322589,1.60285221789669,0.108967285052437,0.981132434280907,NA
"4978",3.27548410129318,-0.481892269798753,0.609937507205733,-0.790068267823723,0.429487900477289,0.981132434280907,"OPCML"
"283174",10.1044724322454,-0.432469436912141,0.378888561457111,-1.14141592253134,0.253696881769961,0.981132434280907,NA
"646543",3.13294795128506,-1.15232695005445,0.664670416547038,-1.73368171858887,0.0829745719760276,0.981132434280907,NA
"22997",22.5942883292449,-0.464179130624796,0.286299444233964,-1.62130643273435,0.104951936127705,0.981132434280907,"IGSF9B"
"100128239",3.54240590997875,-0.559390976825666,0.474437578963348,-1.17906127513748,0.238373777222785,0.981132434280907,"LINC02731"
"83700",786.016305730549,-0.107585923398891,0.139320600925074,-0.772218341613027,0.439985120006113,0.981132434280907,"JAM3"
"100507510",7.8763954734115,-0.285994673203737,0.314874378017025,-0.908281820212989,0.363729345019132,0.981132434280907,NA
"112936",1157.06913155655,0.104071515411121,0.0670375375778693,1.55243642847463,0.120557832712319,0.981132434280907,"VPS26B"
"89944",638.868047569818,0.454942160763817,0.621185933206088,0.732376791624615,0.463938620270466,0.981132434280907,"GLB1L2"
"100288778",421.722422199132,0.318005578493595,0.241538604267882,1.31658282723579,0.187978498179796,0.981132434280907,"WASH8P"
"677784",0.671191576996807,2.40088558224843,1.86282990567308,1.28883779186535,0.197454484538416,0.981132434280907,"FAM138D"
"6539",346.032342843911,-0.381819863513314,0.206595367992813,-1.84815306956251,0.0645802023525241,0.981132434280907,"SLC6A12"
"6540",12.0284062843469,-0.390369222676586,0.414619933818252,-0.941510985932731,0.346443062086753,0.981132434280907,"SLC6A13"
"5927",4069.52417608816,-0.0542318934829865,0.0607145110035108,-0.893227872326116,0.371735154749369,0.981132434280907,"KDM5A"
"84318",150.945404082823,-0.109747686786502,0.144317428960224,-0.760460379437261,0.446979443602124,0.981132434280907,"CCDC77"
"4815",241.953318846266,-0.326375070321814,0.266150043100702,-1.22628223734056,0.220092483328363,0.981132434280907,"NINJ2"
"100130219",98.2783189449203,-0.304131678962589,0.140858541140516,-2.15912841706346,0.0308402055823446,0.981132434280907,NA
"100292680",13.089111378563,0.445575364232074,0.292779950941494,1.52187799335042,0.128039654235846,0.981132434280907,"LINC00942"
"81029",260.428038486298,0.346426627376796,0.224103443867234,1.54583357309774,0.122144766554331,0.981132434280907,"WNT5B"
"93589",70.5787772755869,-0.16429986779229,0.158032269480468,-1.03966024364788,0.298497777315754,0.981132434280907,"CACNA2D4"
"100271702",5.88575048508045,0.771582858488364,0.406155590086161,1.8997223658172,0.0574695636291118,0.981132434280907,"LINC00940"
"775",1837.89084917916,-0.248292242700487,0.184475706743048,-1.34593463325948,0.178323598342184,0.981132434280907,"CACNA1C"
"100507402",100.057664152734,-0.321356693938305,0.194036490581839,-1.65616628591191,0.0976881486731695,0.981132434280907,NA
"283440",32.7448220104772,0.216033925613499,0.235327054518712,0.918015678457917,0.358610657713304,0.981132434280907,"ITFG2-AS1"
"2288",2329.0090048441,0.246746692305899,0.107667209831636,2.29175338240629,0.0219198780995318,0.981132434280907,"FKBP4"
"83695",271.320987320181,0.1189077295623,0.0876324663243699,1.35689128184713,0.174815757376974,0.981132434280907,"RHNO1"
"10867",1347.14762078106,-0.108928769472386,0.122226810367103,-0.891201931435691,0.37282084843772,0.981132434280907,"TSPAN9"
"100128253",21.7653364607466,-0.46185175642666,0.274512130286584,-1.68244571175962,0.0924824436653526,0.981132434280907,"LOC100128253"
"56341",0.881862041122703,-0.891343312410653,1.02579201054924,-0.868931813899976,0.384884427232951,0.981132434280907,"PRMT8"
"100128816",111.22642834396,-0.286114029098814,0.2093677939808,-1.36656179854028,0.171762698093399,0.981132434280907,NA
"57097",415.978467863755,-0.161767097581133,0.107733867318443,-1.50154358705956,0.133215021864648,0.981132434280907,"PARP11"
"100507492",18.4149696129684,-0.366764974292659,0.23567794989654,-1.55621251141086,0.119657567229517,0.981132434280907,NA
"57102",604.876626449268,-0.0943529594988637,0.103048559495857,-0.915616481787473,0.359868083629132,0.981132434280907,"FERRY3"
"26290",13.8579904542267,-0.461438106552925,0.345110808390096,-1.33707231223932,0.181199033945371,0.981132434280907,"GALNT8"
"3741",9.88559251132058,0.279411733577492,0.375127452801407,0.744844802722057,0.456365546730326,0.981132434280907,"KCNA5"
"4908",1.92803050278143,-1.2405788605976,0.820279653744375,-1.51238526389709,0.130435881507415,0.981132434280907,"NTF3"
"7450",4715.87837788212,0.089814681881304,0.123223151281187,0.728878306937248,0.466076105539254,0.981132434280907,"VWF"
"928",3542.43365034111,0.333872771376237,0.236429088976006,1.41214760341998,0.157906504635368,0.981132434280907,"CD9"
"55200",228.457548442961,0.127563209210684,0.131506404425204,0.970015184950454,0.332038923163693,0.981132434280907,"PLEKHG6"
"6337",5501.45648139472,0.313571534544167,0.259869527214586,1.2066498827515,0.227567007521979,0.981132434280907,"SCNN1A"
"678655",282.98703278978,0.15195484873119,0.100335764032435,1.51446346371637,0.129908333667217,0.981132434280907,"CD27-AS1"
"939",40.7406880266258,-0.144132409584067,0.194106317553738,-0.742543629700068,0.457758027673814,0.981132434280907,"CD27"
"55080",559.369143235481,0.184100159850212,0.116432395959658,1.58117642716894,0.113837703652981,0.981132434280907,"TAPBPL"
"6843",351.12611515336,-0.14013843233879,0.104419253664815,-1.34207464064657,0.179571795436469,0.981132434280907,"VAMP1"
"51258",430.855004831194,0.303090898682375,0.192013939428621,1.5784838308317,0.114454499857809,0.981132434280907,"MRPL51"
"692148",9082.62468172385,0.341548547860757,0.401732125043837,0.850189782117841,0.395219581635139,0.981132434280907,"SCARNA10"
"2597",16169.7164717371,0.17290524703986,0.159659529528548,1.08296227322243,0.278825168961494,0.981132434280907,"GAPDH"
"1108",6692.76521839964,0.0742332907879488,0.0739069191981102,1.00441598152622,0.315178149994036,0.981132434280907,"CHD4"
"84519",48.5174489673021,0.175957471753275,0.242819209915168,0.724643951418619,0.468670488120931,0.981132434280907,"ACRBP"
"196500",147.552894784581,-0.151249345215248,0.187992203147711,-0.804551160541518,0.421078735215356,0.981132434280907,"PIANP"
"50813",942.337149835132,0.105926630164525,0.0926192626097843,1.14367818507481,0.25275712362994,0.981132434280907,"COPS7A"
"8079",1658.33896874929,0.152268701744942,0.0953392839915435,1.59712445248119,0.110237968518827,0.981132434280907,"MLF2"
"920",451.308396215036,-0.188798519970177,0.208521255367219,-0.905416187130138,0.365244943391029,0.981132434280907,"CD4"
"27239",369.071452276232,-0.195804287638408,0.148694889124158,-1.3168192181435,0.187899229374073,0.981132434280907,"GPR162"
"8078",1449.10346067899,0.103366088801598,0.121548176883551,0.850412498581752,0.395095789710093,0.981132434280907,"USP5"
"7167",4165.05409097086,0.0890801913565743,0.119005934576692,0.748535706840468,0.454137095843486,0.981132434280907,"TPI1"
"84727",305.753231187679,0.168061432254063,0.177757592459216,0.94545290543706,0.34442770322675,0.981132434280907,"SPSB2"
"10233",239.418864411208,-0.0954272293145281,0.122312477281579,-0.780192106606118,0.43527780776269,0.981132434280907,"LRRC23"
"2026",209.531992784148,-0.261119042575434,0.200212935974662,-1.30420665030595,0.192163133028653,0.981132434280907,"ENO2"
"100147744",4.82029215844965,0.377701620952152,0.449451648870024,0.840360964080875,0.400706029113204,0.981132434280907,"RNU7-1"
"5777",554.021526197583,0.13509923393107,0.135085747432662,1.00009983657539,0.317262195217758,0.981132434280907,"PTPN6"
"100507644",68.9994092285213,0.469013510223318,0.242854963455741,1.9312494319631,0.0534522136208503,0.981132434280907,NA
"406985",10.7055429411157,0.429112435017681,0.399657090150453,1.07370154463202,0.282956468861508,0.981132434280907,"MIR200C"
"677777",841.760351899344,0.329697320096733,0.383453107791404,0.859811313033056,0.38989306208462,0.981132434280907,"SCARNA12"
"716",11187.8867915133,-0.134872826031098,0.16913469763461,-0.797428486983023,0.425202220281182,0.981132434280907,"C1S"
"283314",1236.1649084472,-0.18680105364108,0.154666718030121,-1.20776503193596,0.227137655467932,0.981132434280907,"C1RL-AS1"
"9746",1741.95057272277,-0.108533633305316,0.146687920718025,-0.73989482415493,0.459363815261635,0.981132434280907,"CLSTN3"
"341392",5.35778133501879,0.512162849104039,0.504368837364145,1.01545300019055,0.309889939717376,0.981132434280907,"ACSM4"
"9332",300.490703722758,-0.305317353183591,0.29859759425055,-1.02250439743129,0.306542232429734,0.981132434280907,"CD163"
"9573",2.45004989155478,-0.571055605745941,0.727762030727441,-0.784673535626938,0.432645002976667,0.981132434280907,"GDF3"
"55810",1075.37846852699,0.0510691308596638,0.0607723681969486,0.840334717484781,0.400720740954629,0.981132434280907,"FOXJ2"
"719",67.5961855842421,-0.358736956698315,0.238548709326474,-1.50383105283271,0.132624873385178,0.981132434280907,"C3AR1"
"642559",89.0307710186828,0.338523039358803,0.386178105957018,0.876598217601909,0.380704907663511,0.981132434280907,"POU5F1P3"
"440077",1.21025153941555,-0.718690044277386,0.958099021038833,-0.750120841891828,0.453181928017889,0.981132434280907,"ZNF705A"
"55138",97.5792931698992,0.268325022448663,0.177654621393182,1.51037457030071,0.130947873636039,0.981132434280907,"FAM90A1"
"643856",31.3097442597135,0.208369625844782,0.242397492753011,0.859619559089656,0.389998789722857,0.981132434280907,NA
"653113",163.154174081762,0.170181291454608,0.101416512196133,1.67804322757114,0.0933386604778524,0.981132434280907,"FAM86FP"
"338339",3.87990733047791,0.432381380563577,0.547626669151578,0.789555010594084,0.429787691179627,0.981132434280907,"CLEC4D"
"57494",22761.0649982192,0.154962778435696,0.181602744095722,0.85330637049193,0.393489428231486,0.981132434280907,"RIMKLB"
"1911",550.577634561007,-0.0776887026756896,0.0741486094229423,-1.04774321838667,0.294756929762233,0.981132434280907,"PHC1"
"4074",968.985888158774,0.0655564088469429,0.0760373037904281,0.862161144319736,0.388598848192751,0.981132434280907,"M6PR"
"10219",17.574169149388,-0.265187870555485,0.284976286089186,-0.9305611852647,0.352080600418225,0.981132434280907,"KLRG1"
"253128",37.6904875827967,0.391362120697474,0.266464386922872,1.46872205031569,0.141908194134125,0.981132434280907,"LINC00612"
"144571",85.1920902231258,-0.154325798285537,0.15823613031909,-0.975287995063657,0.329417423680639,0.981132434280907,"A2M-AS1"
"2",13493.698333729,-0.137801142472089,0.173209772219793,-0.79557371796106,0.426279847671496,0.981132434280907,"A2M"
"100422885",6.55729282604626,0.695039365999846,0.591880956946271,1.17428911649026,0.240279241136448,0.981132434280907,"MIR1244-2"
"100499405",54.5772704571653,0.226210838170474,0.279841386880785,0.808353763150988,0.418886960956639,0.981132434280907,"LINC00987"
"642846",358.662532710126,0.418199645055539,0.232541628897689,1.79838615149434,0.0721158357908749,0.981132434280907,"LOC642846"
"440081",437.16109586877,0.31138223276363,0.140482299331401,2.21652289466784,0.0266557116849582,0.981132434280907,"DDX12P"
"160365",2.97257597334563,-0.998036787126471,0.57199590026333,-1.74483206377354,0.08101410572796,0.981132434280907,"CLECL1"
"51267",40.8671587380161,-0.229855261655016,0.202282712179052,-1.13630699914463,0.255828102549244,0.981132434280907,"CLEC1A"
"64581",50.5018165271424,-0.394494963560883,0.233592110147648,-1.68881972645194,0.0912539823125496,0.981132434280907,"CLEC7A"
"4973",15.1057881441533,-0.655987115320879,0.627762345710059,-1.04496091523122,0.296041034035892,0.981132434280907,"OLR1"
"120939",1.99851251989584,-0.852235569408991,0.914375621658643,-0.932041000680955,0.351315336770045,0.981132434280907,"TMEM52B"
