gene	log2FC	                          p	               padj	        n
EHD1	-0.995488054684837	0.00122926149608675	0.130868816368786	9
FAM129A	-2.07383064121235	0.00124180240620426	0.130868816368786	9
THSD4	-1.67399794945938	0.00126166376676108	0.130868816368786	9
DNAJC7	0.874419451817117	0.00126565845290374	0.130868816368786	9
CLN6	1.2872879462693	0.00129586968404422	0.130868816368786	9
CLCN1	-1.19372021155757	0.0013003080445591	0.130868816368786	9
BET1L	-1.4150666382955	0.00130064340291869	0.130868816368786	9
MFI2	-1.78471237580462	0.00130763112671837	0.130868816368786	9
LINC00950	2.58282177623778	0.00131313982678476	0.130868816368786	9
KRT12	1.57474217942136	0.00131491671655575	0.130868816368786	9
HSPB11	0.910839297344811	0.00132694100173209	0.131079985372595	9
SLC37A1	-1.01492023663138	0.00135911192602646	0.13294660105222	9
XIAP	-0.771949633352922	0.00136592413259061	0.13294660105222	9
NDUFS4	1.17336078328037	0.00139486033245455	0.133167112788348	9
RWDD3	1.44869142859393	0.00139767303247602	0.133167112788348	9
URM1	-0.948169129311376	0.00140503283812209	0.133167112788348	9
LOXL1	-1.28832674007261	0.0014084305953289	0.133167112788348	9
AAK1	0.800649200588258	0.00142407499672752	0.133381700290673	9
RBM15	0.978603433837438	0.00143085302117364	0.133381700290673	9
RNLS	1.0038468518378	0.00144624603634893	0.133873837644411	9
CSTA	-1.2985047916296	0.00152062046124014	0.139428649441795	9
SDC1	-0.963239756381094	0.00153604047722501	0.139428649441795	9
KLC2	-1.05030723179665	0.00154664263303801	0.139428649441795	9
CBL	-1.5377368642699	0.00155988160096625	0.139428649441795	9
PHGDH	-2.4137447126688	0.00156462559166478	0.139428649441795	9
HCG18	3.1676497746766	0.0015911369872922	0.139428649441795	9
OR2A20P	-1.07365005458271	0.00160790510282033	0.139428649441795	9
AHDC1	-1.23342624405275	0.00161159135751276	0.139428649441795	9
ZC3H15	1.14032985323563	0.00162536736288036	0.139428649441795	9
UQCRB	1.03482363169463	0.00163357821469804	0.139428649441795	9
HSBP1	0.865405258564959	0.00164588053101665	0.139428649441795	9
NIPAL3	2.03076618662025	0.00166104891725977	0.139428649441795	9
TBX19	-1.93135698553971	0.00166831958630116	0.139428649441795	9
IK	0.884742358114849	0.00167265047444121	0.139428649441795	9
CTTN	0.863832113488719	0.00167895577219318	0.139428649441795	9
SH3TC2	-1.67330723074645	0.00169535569496641	0.139428649441795	9
HERPUD1	-0.811072608140208	0.00170479816255943	0.139428649441795	9
HSD17B7	0.917469427201035	0.00170891285983112	0.139428649441795	9
SYNGR4	-1.04825065270423	0.00171063746899007	0.139428649441795	9
ABO	1.2728243414673	0.00173053667950905	0.139428649441795	9
TM6SF1	-1.39465365636774	0.00173079233493642	0.139428649441795	9
NME1	1.0745110673633	0.00175761039816588	0.139428649441795	9
RP11-219B4.3	-1.18891795757204	0.00176645936252645	0.139428649441795	9
FIS1	1.04315609728055	0.0017686283231244	0.139428649441795	9
LRRC17	0.986277946998157	0.00177608215089616	0.139428649441795	9
BIN1	-1.15623293036217	0.00179009760384733	0.139428649441795	9
CYTH3	-1.98079235102208	0.0017992206539691	0.139428649441795	9
CCDC6	-1.48127080654865	0.00180118599792603	0.139428649441795	9
MED8	-0.79140160668748	0.00183410646365697	0.14058648134074	9
CCDC53	1.25767171985629	0.00183738469985254	0.14058648134074	9
MICALL1	-0.839275313575009	0.0018688199206194	0.141168222917276	9
CD248	-0.935027353341043	0.00191074511559068	0.141168222917276	9
MAGEA10	-1.00397077967631	0.00191401143336545	0.141168222917276	9
C4BPA	-1.13229015303599	0.00191641656214021	0.141168222917276	9
SNRNP35	2.26418976826719	0.00192028207360799	0.141168222917276	9
MPP2	-0.936211185036262	0.00193585409065396	0.141168222917276	9
HIST1H3I	1.8697076738258	0.00194138289099217	0.141168222917276	9
SRSF6	0.806022648264815	0.0019450711415462	0.141168222917276	9
GTSE1	0.931793812037423	0.00194915502238283	0.141168222917276	9
ZBTB7A	-0.955227540007763	0.00195163441821119	0.141168222917276	9
CAMTA2	-0.761447470880332	0.00199875234667874	0.143790678331448	9
KLF3	-0.940947406368907	0.00202685408306985	0.144267538180152	9
NIP7	1.3006502633958	0.00202717852243773	0.144267538180152	9
STX8	0.689583333407807	0.00205769472730362	0.14510136040562	9
TRIM34	0.726140326113933	0.00206081859607588	0.14510136040562	9
PMS2P1	-0.658044021275615	0.00210096052437312	0.147145050058873	9
CTNND2	1.4959734280836	0.00211937525200037	0.147653527424889	9
TGFBR1	-1.3858944155666	0.00215853892487951	0.148092996845888	9
MIR22	-0.739579496108019	0.00216535229961041	0.148092996845888	9
COX17	1.10365988744986	0.00217002896896117	0.148092996845888	9
MTA1	-1.00050712007188	0.00217043449332192	0.148092996845888	9
GATA6	1.31705308867485	0.00222700292581298	0.148131763242248	9
GLB1L	0.806148030993527	0.00222786981322489	0.148131763242248	9
GTF2I	0.787324418937352	0.00223707053853265	0.148131763242248	9
CACNA1C	1.84590048963907	0.00225047877483802	0.148131763242248	9
RP3-497J21.1	2.05091885776317	0.00225257938373922	0.148131763242248	9
MTSS1	1.25601612537836	0.00226738585410174	0.148131763242248	9
HIST1H4A	-1.04924627097264	0.00228291399913231	0.148131763242248	9
L2HGDH	2.19749322051284	0.00229521324286668	0.148131763242248	9
SPHK1	-1.23104814811614	0.0022970604075066	0.148131763242248	9
GNA12	-0.663310929265567	0.00230560063649208	0.148131763242248	9
SMARCE1P2	2.31351918002981	0.00231578529978069	0.148131763242248	9
NEDD8	0.779139321807743	0.00232475502969873	0.148131763242248	9
SNRPA1	1.25344032063227	0.00232687679804292	0.148131763242248	9
ITIH2	-1.01687420437223	0.00234282893237333	0.148131763242248	9
LRFN4	-1.16858015902291	0.00234437774306592	0.148131763242248	9
RNPEP	-0.754256726483731	0.00235702137046365	0.148131763242248	9
RAB32	-0.749679786524726	0.00237206747811007	0.148131763242248	9
