gene	log2FC	p	padj	n
DDX19B	-0.226796646721236	0.00143548546155178	0.00692179291049626	148
TMEM168	-0.540362934481251	0.00143882388069824	0.0069351605721729	148
LOC100996643	-0.628836746137187	0.00143915628608948	0.0069351605721729	148
PRCP	-0.361098879009877	0.00143916706279182	0.0069351605721729	148
RPL24	-0.176105316014266	0.00143985877200838	0.00693703278659752	148
THG1L	-0.307721367900859	0.00144171666564257	0.00694452153892671	148
USP34	0.412264240234864	0.00144221507606487	0.00694546010110801	148
C1orf168	-0.90702516716243	0.00144353517690039	0.00695035455544631	148
HNRNPA0	-0.367609900062191	0.00144703094398841	0.00696572017640537	148
ZRSR2	-0.414993233957564	0.00144756843451077	0.00696684177147801	148
ERCC5	-0.70141336480867	0.00145031793561389	0.00697860659660269	148
PPP6R1	0.401959241774831	0.00145399243882161	0.00699459808929701	148
RSBN1	-0.362810928869215	0.00145425275833854	0.00699459808929701	148
ZNF233	0.075095185077008	0.00145745890746203	0.00700854556593765	148
ANKRD13D	0.594547637431681	0.00145991964016544	0.00701890341815197	148
FAS	-0.658703305252789	0.00146100881259067	0.00702063446195426	148
SMARCE1P2	0.229899898519846	0.00146119648765917	0.00702063446195426	148
MYLK2	0.172019675208889	0.00146120023198541	0.00702063446195426	148
RICTOR	-0.547100249815621	0.00146428844052111	0.00703399528010142	148
HNF4G	-0.267413090251875	0.00146743321036896	0.0070476221354412	148
FASTKD3	-0.44518495458094	0.00146867352062349	0.00705209866775772	148
SPOPL	-0.431995050832267	0.00146961046531433	0.00705511696315398	148
TMEM131	-0.358289818327785	0.00146997558417064	0.00705538942014353	148
AKAP14	-0.795322140651546	0.00147095742574572	0.00705787858569656	148
LOC101927720	-0.549309721394183	0.00147111114402041	0.00705787858569656	148
SPG20OS	0.24719349973898	0.00147251498306429	0.00706211449407824	148
PFKFB3	-0.665684754561917	0.00147261137461745	0.00706211449407824	148
ZNF664	-0.485393113832816	0.00147569273512487	0.00707540858752245	148
AC004692.5	0.314854304582403	0.00147625800616905	0.00707663590637919	148
VLDLR	-0.74692325137388	0.00147979067903731	0.00709066225184529	148
ARHGAP39	0.450398434999634	0.00148008975196358	0.00709066225184529	148
ATP6V1F	0.530365160919517	0.00148011376375931	0.00709066225184529	148
LGALS3BP	0.490464618992134	0.0014816143029425	0.00709636492596284	148
ORM1	-0.780623246860985	0.00148296654133821	0.0071013550577267	148
RP4-758J24.5	-0.370781956937443	0.00148330901413094	0.00710150873473864	148
ANAPC5	-0.363373497649351	0.00148447642896847	0.00710561102401644	148
NMUR1	0.169355094230108	0.00148743085060185	0.00711826351427949	148
IQCK	-0.502824193236693	0.00148834533335592	0.00712115040300783	148
CIDEC	0.300028665111762	0.00149148170387604	0.00713424121567782	148
ELK3	-0.598776502149809	0.00149170498145991	0.00713424121567782	148
CLEC3B	1.23883326326834	0.00149633721526389	0.00715181950080235	148
TRMT1	0.321179580340041	0.00149644272365562	0.00715181950080235	148
RPS11P1	0.0563154454871055	0.00149690396276788	0.00715181950080235	148
HGC6.3	0.230557333751968	0.00149711555653823	0.00715181950080235	148
SLC16A8	0.290584790014999	0.00149737241141773	0.00715181950080235	148
ALG8	-0.42375307805396	0.00149763026216339	0.00715181950080235	148
FAR1	-0.574267645625571	0.00149817337278805	0.00715181950080235	148
CABIN1	0.372263624803366	0.00149817412082958	0.00715181950080235	148
LARGE	-0.312726894701847	0.00149819365678958	0.00715181950080235	148
ACTR2	-0.722177401869215	0.0014990926718989	0.00715461834231263	148
RP11-308D16.4	0.153241599475398	0.00149956092930529	0.00715536059697707	148
CTD-2124B8.2	-0.41638729288458	0.00150216385682369	0.0071648314497958	148
ETF1	-0.510119350719225	0.00150217204828105	0.0071648314497958	148
CNOT1	-0.530438680958296	0.00150306643494009	0.00716705742337347	148
RP1-149A16.17	0.20711168428608	0.00150326523491124	0.00716705742337347	148
ACY3	0.462226550528992	0.00150578412610939	0.00717738715987134	148
IGLL3P	0.512312959718859	0.00150605925500622	0.00717738715987134	148
TLDC1	-0.32379362702378	0.00150649330030965	0.00717796058123381	148
MDM2	-0.328108750831717	0.00150692620957423	0.00717852835208378	148
SREK1IP1	-0.420531954913115	0.00150748532503031	0.00717969696850406	148
MOSPD2	-0.379119016578379	0.00150835452635566	0.00718234163642402	148
SERPINA9	0.350699660066948	0.00151092873519894	0.00719239216702855	148
GAR1	-0.230120808754527	0.0015110939312459	0.00719239216702855	148
CYP2A6	0.144975338641303	0.00151205005851424	0.00719475765847791	148
P2RY11	0.326128110016646	0.0015122198242841	0.00719475765847791	148
EIF2B2	-0.29142789159978	0.00151284788924194	0.00719475957648362	148
IQGAP2	-0.585799137485276	0.00151284913996778	0.00719475957648362	148
TMEM132E	0.269833639780136	0.00151354906501947	0.00719659239560379	148
MIR4755	0.163141084682275	0.00151441613529309	0.00719921902669974	148
PLCE1	-0.642613347601976	0.0015170925589965	0.0072104440693477	148
DYM	-0.626538293298518	0.0015200655256858	0.00722307356753707	148
TRIQK	-0.493880354533017	0.00152043987920178	0.0072233522500284	148
FAM161A	-0.687890302572527	0.00152296326921098	0.00723383840555266	148
CKAP2	-0.801858671684836	0.00152381988296503	0.00723640492366952	148
USP48	-0.457281473718675	0.00152469473836207	0.00723905698562446	148
PRDM6	-0.500624060476495	0.00152527441124512	0.00724030674881502	148
ZSCAN32	-0.515292085917139	0.00152606501320329	0.00724255704254123	148
SPTSSB	0.263676747884213	0.00152662887752717	0.00724373055118657	148
KDM5C	0.511505319862082	0.00152988971533972	0.00725769784096472	148
KIAA1462	-0.495121538128041	0.00153081969962665	0.00726060421381795	148
TCF15	0.385655114130419	0.00153135612080437	0.00726164311792827	148
RP11-932O9.10	-0.295770483480519	0.00153342451410385	0.00726844562799248	148
UPF3A	-0.556072329086154	0.00153342600726922	0.00726844562799248	148
SNAPC2	0.490657933972746	0.00153444471244184	0.00727176781704005	148
SP6	0.209036056079751	0.00153510920455148	0.00727261987989593	148
RAB1A	-0.426351666438631	0.00153526022814237	0.00727261987989593	148
ZFAND6	-0.409705935699834	0.00153576382060068	0.00727349952708416	148
FBXO36	-0.15355114656777	0.00153671521786798	0.00727649921043448	148
BTN2A1	-0.475803774901226	0.00153822620820798	0.00728101639018466	148
SNX7	-0.479927599190232	0.00153830564817101	0.00728101639018466	148
MAD2L1	-0.924199743749589	0.0015389124240237	0.00728238185349788	148
GLIS3-AS1	0.109418189313518	0.00154068986715523	0.0072892853929925	148
PSCA	0.131181557848547	0.00154234420992391	0.00729560378810399	148
CNKSR3	-0.586484514779952	0.0015428190654994	0.00729634150860404	148
NIFK	-0.580837794662521	0.00154443342243925	0.00730246677111182	148
DOCK9	-0.579064308333639	0.00154612663466502	0.00730798687751731	148
SLC8B1	0.431370790998903	0.00154655983267144	0.00730798687751731	148
NPPB	0.108181384239619	0.00154656830056173	0.00730798687751731	148
UBE2E3	-0.355000625206879	0.00154689425575051	0.00730798687751731	148
SP3	-0.394319229338028	0.0015473975983806	0.00730798687751731	148
ITPRIPL2	-0.281103575235413	0.00154755004330945	0.00730798687751731	148
HMGB1	-0.363903722196817	0.0015478367311385	0.00730798687751731	148
AVIL	0.379179109779953	0.00155109983648907	0.00732069866419984	148
GINS4	-0.69520299096982	0.00155116901765913	0.00732069866419984	148
TTC17	-0.533814790509787	0.00155268564718323	0.00732634514488603	148
MEF2D	0.358839963460764	0.00155343868190612	0.00732838701897155	148
GPR107	-0.447825841916773	0.00155458069505085	0.0073322626886752	148
CSTF2	-0.345597569858606	0.00155615912127159	0.0073370725293396	148
LIPA	-0.643146277602526	0.00155624182626246	0.0073370725293396	148
SPIDR	-0.632639023758917	0.00155716668827457	0.00733992044246437	148
ARHGEF17	0.422677828822023	0.00155792278721156	0.0073417756209814	148
L1TD1	0.278991225705872	0.00155820202864885	0.0073417756209814	148
MIR100HG	-0.699347946840498	0.00155983266069156	0.00734778519426003	148
CCDC58	-0.693508040237608	0.00156011977594909	0.00734778519426003	148
EIF2S1	-0.336500608198829	0.0015614040276131	0.00735091630778429	148
PRB4	0.196242420125114	0.00156142715278984	0.00735091630778429	148
MBNL2	-0.473059998522042	0.00156255739516754	0.00735472396655696	148
CCL19	0.408230986365647	0.0015635936733567	0.00735808787461977	148
DHX32	-0.392359160040424	0.00156444018208157	0.00736055755007737	148
EIF3D	-0.42991341094476	0.00156583422161336	0.00736560176614177	148
PLGRKT	-0.427040313950979	0.00156876647816229	0.00737787811312499	148
PIGL	-0.27705678923962	0.00157120203176809	0.00738781391016316	148
MRPS28	-0.418252366193342	0.00157177306237704	0.00738898041240737	148
TMED2	-0.330073253872324	0.00157483634360508	0.00740186021809456	148
DAPK2	0.395046543929761	0.00157546680657281	0.00740330263593879	148
BUD31	-0.263833305324858	0.00157721428953312	0.0074099923910714	148
DOK1	0.414018917540699	0.00157842965540796	0.00741417994574709	148
PRKCA	-0.419703964020853	0.00157948330215194	0.00741760631224063	148
LEF1	-0.570789245270349	0.00158335201107048	0.00743424872015032	148
SOBP	-0.579826459520762	0.00158483361791508	0.00743652659249606	148
ZNF107	-0.614041929343699	0.00158496310716013	0.00743652659249606	148
ENTPD2	0.759015872888605	0.00158497528717121	0.00743652659249606	148
SRP14	-0.377127410193891	0.00158513724613651	0.00743652659249606	148
BCAR1	0.469898102532651	0.00158584560617563	0.00743832461445232	148
DCTN6	-0.421541235461679	0.00158951221646756	0.00745399457117808	148
KB-431C1.4	-0.493942377252973	0.00159060074960543	0.00745757072765826	148
RAB3IP	-0.570515653829157	0.00159277766943441	0.00746624730109797	148
ESD	-0.429940752823669	0.00159347433913568	0.00746798297407297	148
LYL1	0.587518054407353	0.00159518945249873	0.00747449000064938	148
MAGI2-AS3	-0.856402741231571	0.00159619744702023	0.00747768173378845	148
KRT85	0.126903649267606	0.00159967749027406	0.00749162660553475	148
RAB27B	-0.847582763443572	0.00159982900326236	0.00749162660553475	148
SCARF1	0.308873015637278	0.00160150770942887	0.00749795301651985	148
FAM135A	-0.325099329200476	0.00160346504779826	0.00750558107480039	148
UAP1	-0.609905810291568	0.00160414238365638	0.00750721573697238	148
LOC101930421	0.125222831337846	0.00160564264872607	0.00751270016418252	148
ZNF284	-0.300196746840132	0.00160604326196733	0.00751303819951185	148
ZKSCAN5	-0.499684516062557	0.00160652736434124	0.0075137665772951	148
DNAJB11	-0.462506977605816	0.00161015907532674	0.00752921308879539	148
SERPINF1	0.482375793675326	0.00161170388365773	0.0075348967834264	148
LOC113230	0.544352352987929	0.0016125925869646	0.00753751141772217	148
SEMA4A	0.749159377742273	0.00161293268983818	0.00753756126296927	148
CYYR1	-0.570544066965795	0.00161497146708727	0.00754554771634813	148
ANAPC13	-0.287932376122371	0.00161566611648094	0.00754705763093066	148
CELF1	-0.392766101348819	0.00161595434151789	0.00754705763093066	148
SMAD5	-0.547782483961954	0.00162004964400534	0.00756463997037596	148
MORN1	0.213462517715567	0.00162104361473867	0.00756773676907176	148
NGDN	-0.398018658516737	0.0016226761332536	0.00757381271498212	148
PDSS1	-0.479409540055058	0.00162446542239862	0.00758061775738943	148
CEP112	-0.356724914888787	0.00162494227582933	0.00758129675183017	148
PM20D2	-0.45605313346168	0.0016263772694756	0.0075864448370238	148
LTN1	-0.415372634810133	0.00162753189486212	0.00759028327648701	148
RAD51	-0.605101469274922	0.00162985640328629	0.00759957499637056	148
LOC101928631	0.218066158671667	0.00163192044823879	0.00760764870735608	148
ZC3H14	-0.575159233828973	0.00163393919217144	0.00761550798877217	148
POLR3F	-0.480097268938358	0.00163596704007651	0.00762340649225064	148
LCN10	0.175272410768612	0.00163664665325045	0.0076250204492711	148
FAM13B	-0.582167322074446	0.00163792951487941	0.00762944366865653	148
DTL	-0.882967741359795	0.00163911517249239	0.00763248141107471	148
MCC	-0.551052044182551	0.00163924884851491	0.00763248141107471	148
TTPAL	-0.564112211251143	0.00164015035047561	0.00763512513100345	148
LGALS7	0.47938242766746	0.0016412691839106	0.00763877927743584	148
PDCD6	-0.328478921440279	0.00164200466288849	0.00764064809576748	148
TRAPPC13	-0.827305215722882	0.00164282881442591	0.00764142417294568	148
LINC00868	0.183242703726906	0.00164283940151747	0.00764142417294568	148
SEMA3E	-0.752533774800806	0.00164388875238629	0.00764337883502234	148
ZNF776	-0.440196815143772	0.00164409559614364	0.00764337883502234	148
VCPIP1	-0.253184932185659	0.00164426182805856	0.00764337883502234	148
AK021804	-0.780884899152553	0.00164527424987088	0.00764653155333046	148
HECTD1	-0.622469719599963	0.00164588471128231	0.00764781523032885	148
ADAT2	-0.319013700769526	0.00164635014849321	0.00764842464924359	148
RPS7	-0.272070804576551	0.00164960876400307	0.00765944292322711	148
PRKAA1	-0.635349636621181	0.0016496371911059	0.00765944292322711	148
KLF10	-0.42747999974465	0.00164972616807969	0.00765944292322711	148
MIR4657	-0.611228804137552	0.00165096277832824	0.00766362920838914	148
GPC4	-0.604907578374611	0.00165135257428499	0.00766388375246257	148
STRN3	-0.492287045705506	0.00165252651886897	0.00766777666836788	148
CRISPLD1	-1.22133042416975	0.00165402509965986	0.00767317402275296	148
TMTC1	-0.690609776284618	0.00165675563552538	0.00768428318281384	148
LINC00595	0.116104289512896	0.00165753211645696	0.00768477389533643	148
CTIF	0.243781573316261	0.00165753318065932	0.00768477389533643	148
KLHL13	-0.588647991447595	0.00165856872558216	0.00768801710723658	148
ADAMTS19	-0.695896286764038	0.00166122897514281	0.00769878852567705	148
ZBTB34	-0.460553217695811	0.00166227662154732	0.00770208365755419	148
LINC01158	0.154202775163709	0.00166384901589413	0.00770748574276909	148
RBM25	-0.608877933651911	0.00166411623991605	0.00770748574276909	148
ACSF3	0.414205768891348	0.00166468156880854	0.00770798963185931	148
MRPS31	-0.470455407071337	0.00166489880946891	0.00770798963185931	148
PRKACB	-0.378806288046277	0.00166909514433705	0.00772585411742498	148
LOC101060609	0.268352517435156	0.00166985369329872	0.00772780188160895	148
AKNAD1	0.161500569405707	0.00167122820465668	0.00773259885187966	148
TSG101	-0.341030725189135	0.00167673024002451	0.00775648764491725	148
SENP5	-0.216334463989391	0.001677660443991	0.00775922194431254	148
BNIP3L	-0.562716399054325	0.00168185586576733	0.00777705380128464	148
IKBKB	-0.607210015635632	0.00168623008210355	0.00779570504718714	148
SBDS	-0.648627157593379	0.00169020041136105	0.00781202404608202	148
POC1B	-0.656427562493689	0.00169047795537112	0.00781202404608202	148
PAFAH1B1	-0.68261935328297	0.00169078422535831	0.00781202404608202	148
TPSAB1	0.878442147244192	0.00169172392249455	0.00781452051804185	148
SPATA31D1	0.0964653243716859	0.00169200763314595	0.00781452051804185	148
SS18	-0.840222329555149	0.00169337079089932	0.00781776281196204	148
SUPV3L1	-0.60575776826413	0.00169339302867499	0.00781776281196204	148
PARD3	-0.36643835917816	0.0016940190754641	0.00781907533722387	148
CCNI	-0.31961885308213	0.00169446393279274	0.00781955118642554	148
LOC100129917	-0.479072743052314	0.00169516439916529	0.00782120618126678	148
CRYGD	0.223721518451619	0.00169786340317768	0.00783207956949705	148
TMEM143	0.212637968166454	0.00169968148013564	0.00783888576204465	148
CEP70	-0.861355914381928	0.00170011639180148	0.00783931137533611	148
TRMT10A	-0.400173536814889	0.00170129561859649	0.00784316819534305	148
WASF3	-0.476781735850191	0.00170260481083381	0.00784762249634924	148
PCM1	-0.495536378622828	0.00170371360132969	0.00785115150018597	148
ATXN1	-0.440596946921711	0.00170425504167482	0.00785206511347559	148
RTCA	-0.62284259750759	0.00170892151428279	0.00787197991680898	148
TOLLIP-AS1	0.458927684720688	0.00171025182889449	0.00787652211052859	148
C1QTNF9B-AS1	0.228552503629047	0.00171086554174176	0.00787776284867207	148
DIP2C	-0.405594301611305	0.00171238633121482	0.00788317892519016	148
ZCCHC5	0.106199784325042	0.00171578459700825	0.00789583768325712	148
ZNF138	-0.665334911605085	0.00171582626578472	0.00789583768325712	148
RBM43	-0.584148669051766	0.00171665328178371	0.00789805491397772	148
GPR182	0.19513952533492	0.00172167239782703	0.00791955457625302	148
CD4	0.527575744319005	0.00172454960526216	0.00793119496852223	148
CEP135	-0.451728282773002	0.00172622793303087	0.00793731814866286	148
TFCP2	-0.465579312304554	0.00172691133659526	0.00793886505551528	148
RCBTB1	-0.80116244605707	0.00172739509082975	0.00793949370795192	148
MARK1	-0.624892023263581	0.00173166037867436	0.00795749939025295	148
NINL	-0.506085380285898	0.00173221445334546	0.0079584471270169	148
IQCE	-0.233618370316444	0.00173385051246871	0.00796436453027187	148
ANTXR1	-0.518142429187671	0.00173478921408569	0.00796707692057015	148
LEPREL1	-0.683198595242914	0.0017354289303525	0.00796841539764502	148
SORBS2	-0.816206139663252	0.00173677651853073	0.00797300295826307	148
SEPSECS	-0.610311339831717	0.00173767095653068	0.00797457635975061	148
OTUD1	-0.366075244872324	0.00173781633434076	0.00797457635975061	148
IARS	-0.563316762683556	0.0017403905898635	0.00798329959313207	148
MAGOHB	-0.427947665518018	0.00174041513857267	0.00798329959313207	148
UGT8	-0.939165243585512	0.00174493923235166	0.00800244731132611	148
DSP	-0.424223274837937	0.00174926079438095	0.00801768592708862	148
FDXACB1	-0.18903137137827	0.00174928189664825	0.00801768592708862	148
CLSPN	-0.332605996644779	0.00174931329318297	0.00801768592708862	148
NHLRC3	-0.545213134669471	0.00175088621365523	0.00802328791676979	148
C2CD5	-0.611498607608377	0.00175130739842534	0.00802361098838042	148
RBBP7	-0.557281815588805	0.00175189469054997	0.00802469479875542	148
PIGN	-0.516719755959759	0.00175399406714513	0.00803270301366704	148
RANBP3	0.43385309265246	0.00175557506024651	0.00803833447637386	148
WHAMM	-0.353318439933053	0.00175801185509421	0.0080475431025828	148
ADRBK2	-0.645248155465521	0.00175894382956494	0.0080475431025828	148
UFM1	-0.509041933510334	0.0017590864559467	0.0080475431025828	148
AXIN2	-0.390530121780134	0.00175933623895504	0.0080475431025828	148
TEX101	0.611716925937626	0.00175934486884262	0.0080475431025828	148
NTN3	0.116236633151089	0.00176000808524695	0.00804836255681977	148
NIPA1	-0.395503862969088	0.00176022754520656	0.00804836255681977	148
AKAP7	-0.660097659044082	0.0017610937008707	0.00804907917228593	148
MEIS1	-0.530722396956283	0.0017613769765736	0.00804907917228593	148
ALDH1A2	-0.513575014607829	0.00176143965977428	0.00804907917228593	148
KLHDC2	-0.455271949721785	0.00176202399807035	0.00805014158862812	148
PIK3R3	-0.687816968732395	0.00176375793024647	0.00805645467040112	148
BET1	-0.443675311022499	0.001764845246487	0.00805981222347756	148
CA4	1.14431702415182	0.00176630441908316	0.00806372033540939	148
NARFL	0.483784314909274	0.00176658738643818	0.00806372033540939	148
MFSD11	-0.319387116444119	0.00176675830600556	0.00806372033540939	148
FAM221A	-0.469395184965795	0.00176783739645273	0.0080670362247384	148
MFN1	-0.67911212289903	0.00177064073900168	0.00807821736956301	148
RPA2	-0.342203955491129	0.00177119021256759	0.00807911325030829	148
RAB26	0.220715251107188	0.00177363812550996	0.0080886665959075	148
RP11-48B3.4	-0.571722128566674	0.00177876717748807	0.00811044101652593	148
TTC39C	-0.446338242392171	0.00178244163215132	0.00812425804283319	148
ZNF586	-0.448175061860617	0.00178285593072951	0.00812425804283319	148
NFYB	-0.427995788021218	0.00178286274620041	0.00812425804283319	148
ALDH7A1	-0.598534521390525	0.00178353600356262	0.0081257076386923	148
NRCAM	-0.843803722365832	0.00178729519180481	0.00814121321690106	148
ABCC4	-0.551736841708066	0.00179354087945093	0.00816676666257484	148
GJA1	-0.509435391506311	0.00179361898948595	0.00816676666257484	148
GTF3C2-AS1	0.15001652752881	0.00179452337028705	0.00816925879669075	148
FZD6	-0.762603319135174	0.00179755433480909	0.00818142891991883	148
FAHD1	-0.436747989445949	0.00180043131749613	0.00819092824471538	148
LOC101927503	0.198091793874703	0.00180051882622513	0.00819092824471538	148
YPEL5	-0.347844673785988	0.00180071543142126	0.00819092824471538	148
STK38	-0.621407482094019	0.00180165252936536	0.00819356189065384	148
AMZ2P1	-0.688219612160051	0.00180375809217673	0.00820084967043452	148
FUT6	0.352878089614963	0.00180397187024899	0.00820084967043452	148
PAK7	-0.624395988354307	0.0018044073862547	0.00820120003923471	148
GNG7	0.558179590769709	0.00180896930307738	0.00822030142093556	148
SMARCA5	-0.497769893600146	0.00181261882091303	0.00823524992503773	148
NDC80	-0.989411150143406	0.00181318629228766	0.00823619264791375	148
PIGY	-0.395954112817268	0.00181385249110252	0.00823758336570577	148
RSU1	-0.346425177686666	0.00181566009201531	0.00824415616299072	148
RRAGD	-0.57887350714615	0.00181808431855404	0.00825352563661039	148
BARX1	0.126660889016096	0.00182093613635876	0.00826483213645873	148
CDHR2	0.152058473785074	0.00182287233666928	0.00827184607813303	148
AKAP11	-0.330730501484726	0.0018232045354906	0.00827184607813303	148
MAN1A1	-0.433798264995794	0.00182524525521187	0.00827946301333222	148
TNFRSF18	0.634601712100969	0.0018272634434464	0.00828697474451015	148
LINC00482	0.223517801737333	0.0018283993815863	0.00829048312538536	148
CD74	0.660251250428205	0.00183353256439444	0.00831211116967402	148
DRG1	-0.273578051127857	0.00183636965083771	0.00832332361552433	148
SLC33A1	-0.722952422301261	0.00183674955839134	0.00832339669162089	148
MRAP2	-0.945350383555882	0.00183896550009365	0.00833138040115382	148
BCAN	0.324944097661789	0.00183923961565682	0.00833138040115382	148
CFL1	0.255211162398024	0.0018398621037012	0.00833255046173467	148
CCDC109B	-0.300049880500274	0.00184124137425268	0.0083368024750896	148
SEPT10	-0.409570708700749	0.00184152970756568	0.0083368024750896	148
RHOQ	-0.65406202143351	0.00184517872354455	0.00835070746101658	148
CEP55	-0.884255354853301	0.00184533115921765	0.00835070746101658	148
CCL14	0.994053611355588	0.00184690029210405	0.0083561555632471	148
STK3	-0.405963547649716	0.00184926110018752	0.0083651826754232	148
ABHD17A	0.584826725234864	0.00185008736958588	0.00836726606367366	148
TAF7L	-0.510713563078105	0.00185336172427403	0.00838041823149995	148
FMNL1	0.569014828904884	0.00185538818177994	0.0083879236512794	148
FFAR1	0.100346078809768	0.00185617672973003	0.00838983081316142	148
CASP5	0.0539147813144319	0.00186096489356165	0.00840981172520061	148
CALCOCO2	-0.512554607167734	0.00186141220091298	0.00841017202940144	148
FANCD2	-0.816439988674776	0.00186230398233014	0.00841254000310237	148
UBB	-0.139890401296872	0.00186361513863212	0.00841514349362012	148
N4BP2	-0.454805679181818	0.00186379877349935	0.00841514349362012	148
UQCRC2	-0.546999339105909	0.00186398370741551	0.00841514349362012	148
CFC1B	0.158702279022864	0.00186589094383269	0.00842161823588866	148
CMPK1	-0.414038731295043	0.00186615404090715	0.00842161823588866	148
KCNS3	-0.441819561578013	0.00186702836135705	0.00842390236794505	148
NUDT13	-0.414778472931224	0.00187160225172005	0.00844287451091381	148
ZNF337	-0.415916204800073	0.00187309945962244	0.00844796286933994	148
SDE2	-0.339036323978965	0.00187380275206238	0.0084494692485588	148
PAQR3	-0.612725659126761	0.00187751629644125	0.00846365360520111	148
CALD1	-0.519323422883483	0.00187768818618885	0.00846365360520111	148
RRM2	-1.02032638838632	0.0018786093931393	0.00846613805692875	148
DHFRL1	-0.484947978813974	0.00187946151816314	0.0084683102669501	148
NDUFV2-AS1	0.454273458855862	0.00188194716373238	0.00847784034380723	148
TRAPPC1	0.822273458311323	0.00188384580013212	0.00848387891927527	148
RHOJ	-0.648772986749771	0.00188402923028137	0.00848387891927527	148
PARP3	0.255358993328882	0.00188591179241817	0.0084906851260385	148
C6orf195	0.102199175826597	0.00188827588165033	0.00849965614246695	148
SPAG9	-0.38402062948491	0.00189041252468658	0.0085063033879707	148
PTP4A1	-0.502649640025792	0.00189049618565695	0.0085063033879707	148
MAPKAPK2	0.49719094215749	0.00189154799114778	0.00850936257126647	148
PRRT2	0.533540497167186	0.00189365986398391	0.00851718845841399	148
PRSS53	0.498967991787269	0.0018961827880937	0.0085268597074654	148
LTC4S	0.551649800576184	0.00189888320892546	0.00853732517591167	148
TEX30	-0.375041786915493	0.00190301776239495	0.00855423308518594	148
HAS3	0.346436410867203	0.00190625572011415	0.00856483912066869	148
T	0.11503840809658	0.00190644560551068	0.00856483912066869	148
REG3A	0.175549582525701	0.00190650024657192	0.00856483912066869	148
A1BG-AS1	0.387239919642583	0.0019079084495509	0.00856668072025031	148
CTDSP1	0.483670657386318	0.00190796845804271	0.00856668072025031	148
APCS	0.120300539316992	0.00190803343314666	0.00856668072025031	148
CORT	0.365744468219317	0.00191036154158315	0.00857545067126203	148
DQ576994	-0.163401205392354	0.00191416100374778	0.00859082066805594	148
IL16	0.200610154117066	0.00191501151479387	0.00859295223739632	148
USP47	-0.607150738051401	0.00191759349452559	0.00860263162241602	148
BTBD2	0.747509386934517	0.00191792062525979	0.00860263162241602	148
PIK3C2A	-0.517285608230291	0.00191851133965023	0.0086029639429861	148
MTF2	-0.693516691246022	0.00191894910566665	0.0086029639429861	148
NDUFB5	-0.311375174479605	0.00191912272574305	0.0086029639429861	148
FAM193B	0.292731425546552	0.00192058091481739	0.00860781416866245	148
NFATC2	-0.817973803000184	0.00192230319835614	0.00861384590254379	148
PELI1	-0.490007401171391	0.00192405923710895	0.00862002650187052	148
ZNF571	-0.369118772876897	0.00192455797891053	0.00862057293607534	148
HIST1H2AJ	0.2295391124379	0.00192533502634877	0.00862236551240162	148
ITGB5	-0.360153965682093	0.00192959142186631	0.00863874361812309	148
LOC731424	0.247209819916773	0.00192974731784209	0.00863874361812309	148
MMP24	0.249613947879459	0.00193136006277727	0.00864427195546635	148
GDF5	0.242255182183282	0.00193494909842766	0.00865864177039408	148
LOC101928762	0.298562176105909	0.00193533470873278	0.00865867386308289	148
GTPBP10	-0.576273464504664	0.00193912923532541	0.00867395442898248	148
LDHD	0.748752360090726	0.00194063366061678	0.00867898712957622	148
GVQW1	0.169152970573989	0.00194230654890085	0.00868477112348085	148
SLC25A4	-0.208233570076825	0.00194508482664466	0.00869549449660605	148
RSL24D1	-0.427974105813242	0.00194953039739414	0.00871366585121662	148
LOC100505711	0.099130433868849	0.00195151957315269	0.00871958948007495	148
LPIN2	-0.470657585787452	0.00195161790766887	0.00871958948007495	148
LANCL2	-0.384100198056888	0.00195228049146776	0.00872046739040037	148
RPLP2P1	0.264573358324127	0.00195265866616469	0.00872046739040037	148
ZKSCAN2	-0.26347078338138	0.00195307412843702	0.00872046739040037	148
CRBN	-0.418054389722335	0.0019533389587326	0.00872046739040037	148
LAMTOR5	-0.317565714170111	0.0019580225315674	0.00873967138553688	148
ZNF584	-0.237741605113591	0.00195938036890308	0.00874256734905725	148
MIR6875	0.257768340695263	0.00195943554921178	0.00874256734905725	148
METTL15	-0.422504141724712	0.00196148309712064	0.00874999673661927	148
MAP4K2	0.583325186584233	0.00196206769080148	0.00875089839484171	148
TMEM47	-0.612871443676604	0.00196537720609475	0.00876395058964097	148
SEPT2	-0.536848799834643	0.00196842562590769	0.00877583365564458	148
SLC25A34	0.33760747806146	0.00197038774588835	0.00878229518142831	148
AIFM3	0.216733498676972	0.00197064263380476	0.00878229518142831	148
RNPS1	0.241991749831717	0.00197231023298744	0.00878801521533642	148
FAM129B	0.609816683031462	0.00197499411246435	0.00879826037639881	148
INPP1	-0.252192680947687	0.00197621826146634	0.00880199996541751	148
NT5C2	-0.534926257943479	0.00197663263440869	0.00880213208938707	148
KIAA0922	-0.359115250999635	0.00197794295900319	0.00880463523751866	148
QRICH2	0.271008091724713	0.00197832128511872	0.00880463523751866	148
VWA5B2	0.300471885979147	0.00197834920262602	0.00880463523751866	148
ENY2	-0.348572856071886	0.00198267377723056	0.00882188095325162	148
LONRF2	-0.836669918270167	0.00198299535588169	0.00882188095325162	148
RNF10	-0.185709285796232	0.00198601273188998	0.00883196565912329	148
TMEM35	-0.796279384738431	0.00198603423584743	0.00883196565912329	148
