gene	log2FC	p	padj	n
ENSG00000143442	901.399999999999	0.0211084560049322	1	10
ENSG00000016402	16.2	0.0214188496176412	1	10
ENSG00000143590	49.6	0.0215446855201308	1	10
ENSG00000102572	-1620.4	0.0216337210339999	1	10
ENSG00000269282	-12.6	0.0218892740398193	1	10
ENSG00000113205	22	0.0220655833234746	1	10
ENSG00000197548	-526.6	0.022676991600413	1	10
ENSG00000161381	-25.2	0.0227797860506484	1	10
ENSG00000158315	35.2	0.0230791061214147	1	10
ENSG00000259399	52.6	0.0236805597527767	1	10
ENSG00000181450	-247.8	0.0237024476537567	1	10
ENSG00000183785	-57.6	0.0237913391330901	1	10
ENSG00000146410	-71	0.0239236529803112	1	10
ENSG00000172765	636.8	0.0242093129496271	1	10
ENSG00000072832	9.4	0.0248289847503939	1	10
ENSG00000138028	39.4	0.0251641569165888	1	10
ENSG00000109606	-2607.6	0.0252685674981112	1	10
ENSG00000174529	-73	0.0253372611999887	1	10
ENSG00000100399	-27.6	0.0254673952845647	1	10
ENSG00000120539	-389.2	0.0255868555159775	1	10
ENSG00000268885	-20.2	0.0256094621649395	1	10
ENSG00000272869	-44.4	0.0266996424728165	1	10
ENSG00000131351	-61.2	0.0267072172111042	1	10
ENSG00000170448	-354.2	0.0267098595434801	1	10
ENSG00000170482	-6.8	0.0267462358467476	1	10
ENSG00000184481	564.2	0.0267669334580378	1	10
ENSG00000154252	-30.6	0.0270513168903443	1	10
ENSG00000148225	155	0.0270836161148495	1	10
ENSG00000184908	-24.4	0.0270857089086039	1	10
ENSG00000076382	-521.4	0.0271997318330909	1	10
ENSG00000099992	-825.2	0.0272843136904916	1	10
ENSG00000143554	-124.4	0.027473083212565	1	10
ENSG00000138050	-160.4	0.0275153195925311	1	10
ENSG00000176853	-1197.8	0.0276575074539258	1	10
ENSG00000154485	-14	0.0279281836971418	1	10
ENSG00000148090	323.6	0.0279685715995578	1	10
ENSG00000100197	-55.6	0.0281557961331314	1	10
ENSG00000180822	-115.2	0.0284878808538041	1	10
ENSG00000135535	-3340.6	0.0285336674273182	1	10
ENSG00000100003	3362.2	0.028690780441996	1	10
ENSG00000119778	-1068.8	0.0286993640825372	1	10
ENSG00000129595	204	0.0287850947915858	1	10
ENSG00000220201	-45.2	0.0288267717344513	1	10
ENSG00000144407	-14.2	0.0289941642300965	1	10
ENSG00000176225	-429.8	0.0290994875270239	1	10
ENSG00000169495	-30.6	0.0293876079336313	1	10
ENSG00000139915	-72.8	0.0293985298412509	1	10
ENSG00000182307	1593.4	0.0299621106056759	1	10
ENSG00000185499	133.2	0.029965566880582	1	10
ENSG00000122591	-1039	0.0301826627389438	1	10
ENSG00000198554	-164.4	0.0302844194647959	1	10
ENSG00000109320	-2984.8	0.030305165302458	1	10
ENSG00000205456	27	0.0303443749052008	1	10
ENSG00000215529	-30	0.0304463983519182	1	10
ENSG00000258653	-88.8	0.0305497591464111	1	10
ENSG00000038210	-408	0.0306977314644058	1	10
ENSG00000173261	-11.4	0.0307202880896757	1	10
ENSG00000006576	-503.8	0.0309414122624588	1	10
ENSG00000158373	731	0.0309896225986063	1	10
ENSG00000167992	-77.8	0.0310633185139944	1	10
ENSG00000171132	-264	0.0310671522959566	1	10
ENSG00000188177	613.4	0.0316739868830705	1	10
ENSG00000180071	-1540	0.0316913934089738	1	10
ENSG00000206483	-13.2	0.0319016195125324	1	10
ENSG00000050344	640.8	0.0319324595195608	1	10
ENSG00000135951	63.8	0.0320768059282545	1	10
ENSG00000087494	-166.6	0.0321504638672995	1	10
ENSG00000174827	-13.6	0.0322562794955861	1	10
ENSG00000173744	-5892.2	0.0322948592954214	1	10
ENSG00000124429	-12.6	0.0324608755504082	1	10
ENSG00000188219	62.2	0.0326381221752164	1	10
ENSG00000136114	-36.8	0.0328008250151254	1	10
ENSG00000176020	-191.4	0.0332250501440723	1	10
ENSG00000146151	124.6	0.0332539230223685	1	10
ENSG00000121743	27	0.0333055321759627	1	10
ENSG00000140478	-10.8	0.0335229262632275	1	10
ENSG00000128564	2052	0.0335397943002336	1	10
ENSG00000166446	623	0.0337749081199491	1	10
ENSG00000114529	-550.4	0.0340484031202719	1	10
ENSG00000147416	-1947.4	0.0341124599547226	1	10
ENSG00000120334	-69.6	0.0342890651771914	1	10
ENSG00000005187	2734.6	0.0343441283554473	1	10
ENSG00000100439	1036	0.0345792497213547	1	10
ENSG00000128309	571.8	0.0346589954453981	1	10
ENSG00000165113	118.6	0.0346937518288949	1	10
ENSG00000139410	-124.8	0.034747981218146	1	10
ENSG00000153790	116.8	0.0352666330815947	1	10
ENSG00000256087	-538.8	0.0353339940958501	1	10
ENSG00000111581	-431.4	0.0353905524370748	1	10
ENSG00000166743	64.6	0.0358664004342812	1	10
ENSG00000135436	-72.8	0.0359071364326211	1	10
ENSG00000198879	-1943.8	0.0359679052334096	1	10
ENSG00000122574	4666	0.0359689789328228	1	10
ENSG00000176542	-1389.8	0.0360241089189614	1	10
ENSG00000185808	321.8	0.0360705935240795	1	10
ENSG00000047617	-48	0.0361692256435786	1	10
ENSG00000183542	-15.2	0.036224566819772	1	10
ENSG00000160570	372.4	0.0363071302842333	1	10
ENSG00000260914	-152.8	0.0366902960428881	1	10
ENSG00000157227	1985.6	0.0367055907765088	1	10
ENSG00000169255	-277	0.0368040560820486	1	10
ENSG00000134470	-41.8	0.0368626014153968	1	10
ENSG00000187824	144.6	0.0371124965060898	1	10
ENSG00000089199	2942.6	0.0371486647330217	1	10
ENSG00000176771	-15.8	0.0374153920392854	1	10
ENSG00000169756	-1278.8	0.0376210374307919	1	10
ENSG00000005801	-128.2	0.0379276344910816	1	10
ENSG00000185100	-26.4	0.0380214962501479	1	10
ENSG00000111704	-10.4	0.0383753128155267	1	10
ENSG00000140319	1144.4	0.0385072640745882	1	10
ENSG00000091010	7.2	0.0385404276791834	1	10
ENSG00000156110	-271.2	0.0388392553618941	1	10
ENSG00000258674	233.4	0.0389129405373347	1	10
ENSG00000166479	-2221	0.0389310728405499	1	10
ENSG00000169981	-306.6	0.0394349491026573	1	10
ENSG00000115137	-185.8	0.0394607708738236	1	10
ENSG00000113282	-1271.4	0.0395483671034352	1	10
ENSG00000128346	18.6	0.0397782940085933	1	10
ENSG00000083844	2095	0.0398548475841855	1	10
ENSG00000164181	-96.4	0.0399782695389129	1	10
ENSG00000255439	51	0.0401163152223151	1	10
ENSG00000181690	34.2	0.0403830360963228	1	10
ENSG00000239704	-189.6	0.0404627487238522	1	10
ENSG00000151657	-388.6	0.0407825717494481	1	10
ENSG00000174151	269	0.0409042947605988	1	10
ENSG00000182712	100.8	0.0410285064698604	1	10
ENSG00000174628	-85.2	0.0413373007486705	1	10
ENSG00000109846	87.6	0.0413732884088612	1	10
ENSG00000162039	-12.4	0.0420145989386213	1	10
ENSG00000144815	1237	0.0429034034824444	1	10
ENSG00000268172	-81.2	0.0433109016341717	1	10
ENSG00000108700	-17	0.0433228376122134	1	10
ENSG00000136425	116.2	0.0436790743057487	1	10
ENSG00000124222	1711.2	0.0439416219095439	1	10
ENSG00000198870	19	0.0440795645390224	1	10
ENSG00000219626	312.8	0.0441068325707634	1	10
ENSG00000161835	-340.6	0.0441086542476482	1	10
ENSG00000269375	-38.2	0.044417290471452	1	10
ENSG00000175106	-701.6	0.0444862017639596	1	10
ENSG00000182077	15.8	0.0445574719628494	1	10
ENSG00000233954	34.2	0.0447543712883215	1	10
ENSG00000185730	186.4	0.0448392784511419	1	10
ENSG00000143127	-23.6	0.0449329340858388	1	10
ENSG00000228727	-39.4	0.0449945426178105	1	10
ENSG00000173480	-317	0.0452976400130239	1	10
ENSG00000117245	-75.2	0.0453142757881947	1	10
ENSG00000135740	-72.6	0.0453701885033974	1	10
ENSG00000157734	374.6	0.0454812320048359	1	10
ENSG00000182220	-407.8	0.045505520061078	1	10
ENSG00000140471	-175.8	0.0457173403650404	1	10
ENSG00000162650	-101.6	0.0459388202903924	1	10
ENSG00000139173	-84	0.0463520166533859	1	10
ENSG00000142675	-35.8	0.0463661326736676	1	10
ENSG00000183773	-36.8	0.0464751562544217	1	10
ENSG00000166439	-848.400000000001	0.0470516950593679	1	10
ENSG00000101194	-407.8	0.0471487532813878	1	10
ENSG00000116990	37.8	0.047433593197153	1	10
ENSG00000105523	-23.8	0.0478851195121694	1	10
ENSG00000197576	17.2	0.0480870955800679	1	10
ENSG00000198626	-3015.4	0.0483663466455602	1	10
ENSG00000232833	-25	0.0484988205716755	1	10
ENSG00000029363	-1929	0.0486692450617555	1	10
ENSG00000271810	-23	0.0487570846761683	1	10
ENSG00000011566	-1091.6	0.0488319338047405	1	10
ENSG00000116329	-5.6	0.0488669629642159	1	10
ENSG00000184014	-2959.6	0.0490006190940691	1	10
ENSG00000184258	8.8	0.0491566115504754	1	10
ENSG00000035687	-567.6	0.0495295841370299	1	10
ENSG00000115363	-11.8	0.0496843370986213	1	10
ENSG00000179593	177.6	0.0498370881693561	1	10
ENSG00000158023	-230	0.0498698016910153	1	10
ENSG00000212643	35.8	0.0499949379113083	1	10
ENSG00000124678	9.8	0.0501525047798908	1	10
ENSG00000079337	-71.4	0.0502004981018878	1	10
ENSG00000138161	-8.6	0.0502016799549641	1	10
ENSG00000104381	-114.2	0.0510269789350836	1	10
ENSG00000099974	177	0.051215831607915	1	10
ENSG00000027697	-1244.4	0.0512444089586082	1	10
ENSG00000132359	-301.6	0.051271069254355	1	10
ENSG00000126777	-6449	0.0515771675247618	1	10
ENSG00000034677	-1510.4	0.0516503677394375	1	10
ENSG00000140022	-476.8	0.0516562332091787	1	10
ENSG00000173588	-560.8	0.0516887464540162	1	10
ENSG00000213047	-332.2	0.0517346269838568	1	10
ENSG00000164164	-3520.8	0.0517610001865123	1	10
ENSG00000188234	-161.8	0.0518081039195029	1	10
ENSG00000284194	-76.8	0.05181340609435	1	10
ENSG00000099365	-39.2	0.0520274273481748	1	10
ENSG00000119899	-78	0.0520727351193039	1	10
ENSG00000172425	-13.4	0.0521610255067915	1	10
ENSG00000170260	-169.2	0.0522384198865022	1	10
ENSG00000119139	-2267.4	0.0522980911267436	1	10
ENSG00000185728	-2706.4	0.0526395899643112	1	10
ENSG00000137877	-443.8	0.0529183047506728	1	10
ENSG00000125845	-155.2	0.0529271903133265	1	10
ENSG00000167968	-18.4	0.0530454020695873	1	10
ENSG00000180573	887.8	0.0532454451891719	1	10
ENSG00000129749	-93.6	0.0534939756715314	1	10
ENSG00000268614	-14.2	0.0536500789236158	1	10
ENSG00000243927	1098.6	0.0536577843080286	1	10
ENSG00000196557	-1339.8	0.0537576945733622	1	10
ENSG00000069849	-1104	0.053803062532088	1	10
ENSG00000189195	190.2	0.0538502535541797	1	10
ENSG00000253485	50	0.0543742017753761	1	10
ENSG00000258724	-38.4	0.0545255285131594	1	10
ENSG00000282988	265.2	0.0545557908589148	1	10
ENSG00000171004	-16.6	0.0548698946596805	1	10
ENSG00000142794	84	0.0551211478479168	1	10
ENSG00000132274	-965	0.055315030551072	1	10
ENSG00000099622	1323	0.0553530239513731	1	10
ENSG00000157214	336.8	0.0555610487523116	1	10
ENSG00000127314	-5345.8	0.0556564730000907	1	10
ENSG00000151632	-120.2	0.0562946762673972	1	10
ENSG00000124253	-44.6	0.0563412886520618	1	10
ENSG00000100314	-33.2	0.0563528767562687	1	10
ENSG00000183423	-9.00000000000001	0.0569342343982105	1	10
ENSG00000177989	-181.8	0.05707142558531	1	10
ENSG00000099338	-91.8	0.0571488487069519	1	10
ENSG00000183735	-854.2	0.0571663261915451	1	10
ENSG00000189030	-5	0.0576280383078895	1	10
ENSG00000139914	19.8	0.0578446472721404	1	10
ENSG00000122432	-16.4	0.0579863779238645	1	10
ENSG00000143337	-570.2	0.0581420354750679	1	10
ENSG00000179059	-6.4	0.05830535597766	1	10
ENSG00000181013	-28.6	0.0585139255603313	1	10
ENSG00000198915	28.2	0.0585426878199933	1	10
ENSG00000166068	-1707.6	0.0585819355870579	1	10
ENSG00000175416	509.2	0.0586293523226919	1	10
ENSG00000250312	47	0.0588672589803073	1	10
ENSG00000110169	-51	0.0589326838620579	1	10
ENSG00000187045	-15.4	0.0589643642789569	1	10
ENSG00000166262	18.2	0.0591219179344807	1	10
ENSG00000173262	552.8	0.0593816712630494	1	10
ENSG00000204086	-94.4	0.05939576028595	1	10
ENSG00000230453	-61.2	0.0594798741529986	1	10
ENSG00000106799	-1769.2	0.0595845204336985	1	10
ENSG00000150961	-1872	0.0597653600759107	1	10
ENSG00000205853	-13.4	0.0598818222633685	1	10
ENSG00000136457	32.6	0.0599937542814308	1	10
ENSG00000065485	1948.2	0.0603695799425002	1	10
ENSG00000090924	-914.8	0.0604224238432492	1	10
ENSG00000204644	-180.4	0.0606499226097948	1	10
ENSG00000152056	-90.4	0.060832101754601	1	10
ENSG00000117400	9.4	0.0610161733284094	1	10
ENSG00000243364	32.6	0.0611705102060726	1	10
ENSG00000222009	-707.8	0.0612471604074648	1	10
ENSG00000157782	-10.6	0.0615232537629173	1	10
ENSG00000177084	-258.6	0.0616040540554709	1	10
ENSG00000254470	-284	0.0616574079184696	1	10
ENSG00000147459	-8887.8	0.0617074352308767	1	10
ENSG00000161798	-48	0.0617112898444004	1	10
ENSG00000168676	7	0.0617791329073507	1	10
ENSG00000162139	-258.6	0.0619936743201063	1	10
ENSG00000188211	-895.4	0.0625070863486185	1	10
ENSG00000214279	-92.0000000000001	0.0625078199737644	1	10
ENSG00000262165	9.2	0.0627489304346261	1	10
ENSG00000131238	-1017.6	0.0630346953155735	1	10
ENSG00000072182	-7	0.0633078242779081	1	10
ENSG00000088538	-36.6	0.0633089381614603	1	10
ENSG00000102003	39.6	0.063492435968577	1	10
ENSG00000171346	-10	0.0635039892422677	1	10
ENSG00000251184	5.8	0.0638261151452477	1	10
ENSG00000009765	-9.4	0.063876769450516	1	10
ENSG00000198561	3876.8	0.0638833479673177	1	10
ENSG00000122642	1060.4	0.0638961705259319	1	10
ENSG00000163046	21.8	0.0641546518257554	1	10
ENSG00000139835	458.2	0.0642526854912923	1	10
ENSG00000029153	-244.6	0.0646011206272943	1	10
ENSG00000174080	628	0.0653217647392397	1	10
ENSG00000165392	-862.2	0.0659235977673073	1	10
ENSG00000102309	246.6	0.0662587709638459	1	10
ENSG00000168300	870.4	0.0663088470054646	1	10
ENSG00000166024	-282.2	0.0664269171529897	1	10
ENSG00000197124	-85.6	0.0666143117047685	1	10
ENSG00000281039	-34.4	0.0666226114525444	1	10
ENSG00000069509	183.6	0.0666580851119417	1	10
ENSG00000160352	282	0.0668121744055233	1	10
ENSG00000197713	-403.8	0.0668168716134094	1	10
ENSG00000212122	-51.2	0.0668517111029278	1	10
ENSG00000053254	4147.8	0.0668965097202559	1	10
ENSG00000103064	-485.2	0.0669091603310701	1	10
ENSG00000187105	-11.8	0.0670080411224221	1	10
ENSG00000124875	-82.8	0.0671025429112983	1	10
ENSG00000165338	-356.8	0.0672502351928439	1	10
ENSG00000112414	-68.6	0.0673256302923241	1	10
ENSG00000260092	-18.8	0.0673610421020134	1	10
ENSG00000221955	-2776.8	0.0674058061479259	1	10
ENSG00000168566	-155.6	0.0675503073716653	1	10
ENSG00000112237	-441.6	0.0676297586960262	1	10
ENSG00000204149	-443.6	0.0678087223174774	1	10
ENSG00000183722	1567.8	0.0680843738549245	1	10
ENSG00000198646	1671	0.0683402270860852	1	10
ENSG00000156427	-58.4	0.0683731494934921	1	10
ENSG00000065621	-43.6	0.0684313858220545	1	10
ENSG00000139223	6.4	0.0686011870059162	1	10
ENSG00000188686	-28.4	0.0692054784996192	1	10
ENSG00000039650	-968.6	0.0692124411697851	1	10
ENSG00000128699	-481.2	0.0693193025789726	1	10
ENSG00000089006	-761.2	0.0694867148156245	1	10
ENSG00000140859	-374.2	0.0697007394495808	1	10
ENSG00000165813	-635.6	0.0697690002285134	1	10
ENSG00000172461	-8	0.0699646413141455	1	10
ENSG00000101470	24.6	0.0699715840950941	1	10
ENSG00000283154	-71.8	0.0701201367738	1	10
ENSG00000164690	-5.6	0.0702010035859149	1	10
ENSG00000177791	15	0.0704189089222464	1	10
ENSG00000203896	-116	0.070476798623457	1	10
ENSG00000167186	294	0.0705277879928072	1	10
ENSG00000168389	-618	0.0706661821304987	1	10
ENSG00000139116	-2252.6	0.0707945191333068	1	10
ENSG00000153002	-9.2	0.0710912383989698	1	10
ENSG00000122483	-378.6	0.0712647686385011	1	10
ENSG00000139354	-296.4	0.0713398669006952	1	10
ENSG00000143850	-91.2	0.0714267573406561	1	10
ENSG00000167565	460.2	0.0716658021958628	1	10
ENSG00000111877	-338.8	0.0717389351093196	1	10
ENSG00000111647	-1006.6	0.0718141281868402	1	10
ENSG00000198836	-1169.6	0.0718883414835309	1	10
ENSG00000141934	-24.6	0.0719082207999496	1	10
ENSG00000125931	763.6	0.0719124073491084	1	10
ENSG00000101605	-68	0.0719592695777078	1	10
ENSG00000143919	-80.4000000000001	0.0719884524094498	1	10
ENSG00000057149	7.2	0.0724851018038424	1	10
ENSG00000197568	123.4	0.072727269701353	1	10
ENSG00000186994	-18.6	0.0727351194989711	1	10
ENSG00000213853	4929	0.0728462681012402	1	10
ENSG00000162461	-154.6	0.0729488732586167	1	10
ENSG00000163898	927.4	0.0729778873677715	1	10
ENSG00000204520	-981.4	0.0730255530915048	1	10
ENSG00000187838	287	0.0730986198240221	1	10
ENSG00000149932	248.8	0.0731079300231441	1	10
ENSG00000110900	25	0.0736453842307536	1	10
ENSG00000205436	-12.6	0.0736613362261023	1	10
ENSG00000173366	-10.6	0.0736777427513651	1	10
ENSG00000008405	-624.4	0.0737730156065061	1	10
ENSG00000187942	339.8	0.0741973244032979	1	10
ENSG00000143452	-40.8	0.0742885846015569	1	10
ENSG00000112053	6.8	0.0744440516033804	1	10
ENSG00000136152	-687.4	0.0747059164013943	1	10
ENSG00000188818	-68	0.0748682232573388	1	10
ENSG00000079335	-149.6	0.0750033494670167	1	10
ENSG00000053900	-445	0.0750048504597382	1	10
ENSG00000257065	-24	0.0750385651907448	1	10
ENSG00000114861	1591.4	0.0751270174076091	1	10
ENSG00000141458	-3877.6	0.0752707355197881	1	10
ENSG00000152292	-9.8	0.0753345037497997	1	10
ENSG00000246922	-211.6	0.0754276519069187	1	10
ENSG00000121274	813.4	0.0755752994524907	1	10
ENSG00000152953	-23.8	0.0755795212510336	1	10
ENSG00000167136	244.6	0.0755959684445619	1	10
ENSG00000162642	-278	0.0757248995090582	1	10
ENSG00000283321	-8.6	0.0758399175015226	1	10
ENSG00000244754	-1480	0.075852145529647	1	10
ENSG00000087157	-683.4	0.0758634972782871	1	10
ENSG00000258818	86.4	0.0761419909758357	1	10
ENSG00000204390	73.6	0.0762630563199599	1	10
ENSG00000167131	17.8	0.0763079718139988	1	10
ENSG00000005471	-31	0.0763134709173327	1	10
ENSG00000244405	-194.8	0.0764026268613049	1	10
ENSG00000172771	-96.4	0.0765619928414095	1	10
ENSG00000135185	-51.2	0.0766283221255451	1	10
ENSG00000187260	11.2	0.0766879519027126	1	10
ENSG00000148840	-1331.6	0.0769385788687719	1	10
ENSG00000105427	20.8	0.077067516349796	1	10
ENSG00000186806	33.4	0.0771241965145029	1	10
ENSG00000085999	-39	0.0773275801947955	1	10
ENSG00000139618	-455	0.0773466227768903	1	10
ENSG00000113328	874.4	0.0773571593226062	1	10
ENSG00000157368	-8	0.0773596784306819	1	10
ENSG00000187990	389.6	0.077509173810272	1	10
ENSG00000139112	1388.4	0.0778727387712972	1	10
ENSG00000141497	-126	0.0780063876238277	1	10
ENSG00000243232	-83.2	0.0780465685475616	1	10
ENSG00000266728	-20	0.0780932836627958	1	10
ENSG00000113648	-1981.8	0.078174092857442	1	10
ENSG00000186871	-18.4	0.0782513216748675	1	10
ENSG00000186812	269	0.0785457386737008	1	10
ENSG00000115457	6343.2	0.0786127793682006	1	10
ENSG00000162676	-89.4	0.0788422053173571	1	10
ENSG00000111801	-192.8	0.0788584593013492	1	10
ENSG00000160072	-892.400000000001	0.0790397585460642	1	10
ENSG00000176083	12	0.0792684383290274	1	10
ENSG00000136754	516.399999999999	0.0792697148529023	1	10
ENSG00000105131	-40	0.0794680794003736	1	10
ENSG00000144891	-10.6	0.079582111438648	1	10
ENSG00000131269	265.6	0.0797253813493103	1	10
ENSG00000213928	-790.8	0.0797460708858999	1	10
ENSG00000086717	-4.8	0.0797985137843544	1	10
ENSG00000151376	-494.6	0.0800007647801457	1	10
ENSG00000103121	-400.8	0.0802069229576202	1	10
ENSG00000206077	-17.6	0.0802507968630352	1	10
ENSG00000159166	-32.8	0.0802521597952575	1	10
ENSG00000161180	-38.8	0.080384092206506	1	10
ENSG00000128408	-5.6	0.0804695216665605	1	10
ENSG00000136153	-516.4	0.0805298124827628	1	10
ENSG00000153684	-4.4	0.0805612454252011	1	10
ENSG00000105821	-684	0.0806065669049574	1	10
ENSG00000267221	27	0.0806956787667858	1	10
ENSG00000135404	9717	0.0807886863074755	1	10
ENSG00000164123	-4.8	0.081033370614428	1	10
ENSG00000006756	2365.4	0.0810664163753146	1	10
ENSG00000231672	-66.2	0.0810717680017535	1	10
ENSG00000131778	-669	0.0812640187227925	1	10
ENSG00000079277	-416	0.0814679357786214	1	10
ENSG00000115221	-50.2	0.0814937402269063	1	10
ENSG00000197604	-99.2	0.0817194585325771	1	10
ENSG00000109762	-270.8	0.0818128488887406	1	10
ENSG00000187288	7.8	0.0820173969043005	1	10
ENSG00000140931	1053.6	0.0820799183411402	1	10
ENSG00000134255	-247.4	0.0823668607461951	1	10
ENSG00000178445	-27.2	0.0823869627991972	1	10
ENSG00000182324	-110	0.0825497847742247	1	10
ENSG00000136141	-273.8	0.0825628903378931	1	10
ENSG00000109881	-105.6	0.0826359885196627	1	10
ENSG00000173406	-33.6	0.0828524137196231	1	10
ENSG00000116212	430	0.0829007813685135	1	10
ENSG00000121594	-70.6	0.0830218183084213	1	10
ENSG00000127074	-19.6	0.0830342629646446	1	10
ENSG00000067334	-1175.4	0.0831080143028609	1	10
ENSG00000155363	-685	0.0831515614465196	1	10
ENSG00000135046	-2995.4	0.0832662920568719	1	10
ENSG00000270106	-8.4	0.0832903403970617	1	10
ENSG00000187676	-99.4	0.0832933341747181	1	10
ENSG00000100354	2851	0.083414735111507	1	10
ENSG00000134186	-579	0.0834171945411472	1	10
ENSG00000166128	-3161.6	0.0834830208681779	1	10
ENSG00000075702	-64.4	0.0836701378186467	1	10
ENSG00000101384	-690.8	0.0836772520633295	1	10
ENSG00000198393	-352.6	0.0836792103102753	1	10
ENSG00000151572	-58	0.0837437980241272	1	10
ENSG00000144747	-1844	0.0837441288471769	1	10
ENSG00000100150	-306.4	0.0839638817693322	1	10
ENSG00000159648	5.8	0.0840648731364856	1	10
ENSG00000213139	-17.8	0.084178795270251	1	10
ENSG00000182985	720.4	0.0842168042421043	1	10
ENSG00000141854	-9.8	0.0843183380826261	1	10
ENSG00000171864	416	0.0844317684738539	1	10
ENSG00000166670	564.6	0.0844825801159392	1	10
ENSG00000184445	-442.8	0.0845244966684858	1	10
ENSG00000169752	-59	0.0845568270503524	1	10
ENSG00000074660	-67.4	0.0848686873842698	1	10
ENSG00000113522	1554.4	0.0851050996390704	1	10
ENSG00000148655	-221.6	0.085219880244444	1	10
ENSG00000149554	-101	0.08527097937385	1	10
