gene	log2FC	                         p	               padj	        n
TMLHE	1.14484491679628	0.000299212026737749	0.153104850315862	8
DIRC2	1.10670188834654	0.000326608644563765	0.153104850315862	8
HCK	1.03834892520713	0.000331922070313867	0.153104850315862	8
TTRAP	1.29167156783521	0.000339163231574344	0.153104850315862	8
ARRB2	1.09485731349483	0.000339424906332339	0.153104850315862	8
CXCR1	1.10778604073281	0.000345231077370545	0.153104850315862	8
LOC652616 1.23162576159877	0.000348579535820433	0.153104850315862	8
SEC14L1	1.13429339814752	0.000353126519349791	0.153104850315862	8
BEND7	1.66211705844582	0.000357405203289413	0.153104850315862	8
NUMB	0.991157754007932	0.000362847688527476	0.153104850315862	8
PARP8	1.20713413794052	0.000365862977705777	0.153104850315862	8
CD52	-1.09362733247352	0.000367812464280018	0.153104850315862	8
NCSTN	0.712453352801054	0.00037019793610849	0.153104850315862	8
UBAP1	1.00450417426335	0.000375204382576369	0.153104850315862	8
KCNE1	0.911358582763995	0.000377252081613401	0.153104850315862	8
RTN3	0.947813555272976	0.000382123461704461	0.153104850315862	8
TDRD9	1.82523900987459	0.000388967246000044	0.153104850315862	8
SLC25A44 0.857865469480425	0.000390104555076769	0.153104850315862	8
ARG1	2.45209290745435	0.00039035026100161	0.153104850315862	8
EMR3	1.90275533568928	0.000390656729634847	0.153104850315862	8
KIAA0367 1.45510148578534	0.000394625242652097	0.153104850315862	8
LOC440093 1.03773441621332	0.000409460579356688	0.155254810052885	8
ASPH	1.28249622091077	0.000410047388607824	0.155254810052885	8
FTHL8	1.0889309728806 	0.000424640692395717	0.158866171419379	8
C17orf108 0.702187190081919	0.000444728131482849	0.160218894079721	8
LILRA5	1.04007059756914	0.000451846431655881	0.160218894079721	8
NHSL2	1.04819013650554	0.000456695201248458	0.160218894079721	8
LOC201229 0.780020584087424	0.000459742484473382	0.160218894079721	8
HIF1A	1.41578943858089	0.000462851741348983	0.160218894079721	8
DNAJC25-GNG10  1.17338085565377	0.000463162041564762	0.160218894079721	8
NR2C2AP	-0.779169864551876	0.000468872952496079	0.160218894079721	8
LBR	1.65377143479701	0.00047059736062125	0.160218894079721	8
TACC3	1.28354614375354	0.000479409014060575	0.160218894079721	8
GAB2	1.21449590356953	0.000486395291592018	0.160218894079721	8
RRM2B	1.32422596344499	0.000487505044957795	0.160218894079721	8
PBX2	0.87279902982423	0.00049002058850428	0.160218894079721	8
LOC650799 -1.04840500983916	0.0004987064359165	0.160218894079721	8
SRXN1	1.05177608309626	0.000499632521473068	0.160218894079721	8
FSCN1	0.953032601784752	0.000520758395297053	0.165306599299042	8
FPR2	1.36041691269633	0.000529755683527739	0.166481021105427	8
CHMP2A	1.12876362632204	0.000553677320106692	0.172050582769083	8
