"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-214-3p",14.6067541021526,-0.723468226693228,0.888944594000277,-0.813850752427212,0.41573045622335,0.82735786484053
"hsa-miR-214-5p",0.341942482085877,1.95918073060764,3.03360941205586,0.645824977606435,0.518392710027556,NA
"hsa-miR-215-5p",63.4468192841814,0.582591887130549,0.692693444703282,0.841052981784899,0.400318253803385,0.82735786484053
"hsa-miR-216a-5p",0.870305987140296,2.73309599099771,3.00291648517943,0.910147186738829,0.362744892216063,NA
"hsa-miR-218-5p",6.40771680558753,0.75811650810299,1.17376819072538,0.645882648800085,0.518355357414196,0.867363193521778
"hsa-miR-219a-1-3p",0.533060258076633,1.42282401724089,3.02774248220275,0.469929006711875,0.638405739612161,NA
"hsa-miR-219a-2-3p",0.469708522322766,-2.38625851038151,3.02029497812816,-0.790074654185068,0.429484171004548,NA
"hsa-miR-219a-5p",0.701005062594156,2.40134521586015,3.01026679330313,0.797718401971005,0.425033922539697,NA
"hsa-miR-22-3p",380.775595401834,0.327074908336307,0.327971023806362,0.997267699263019,0.318634587863064,0.782506098798176
"hsa-miR-22-5p",4.22722630424038,-0.55575803576455,1.54417073939726,-0.359907114922719,0.718916596156231,NA
"hsa-miR-221-3p",568.999215865448,0.285839587259531,0.310133670383933,0.921665767234088,0.356702941982728,0.813771512885725
"hsa-miR-221-5p",14.0517177572784,1.83501365825815,0.914703703314082,2.00612903567535,0.0448424827082976,0.27133502248919
"hsa-miR-222-3p",226.375594873728,0.21785129007286,0.388743204771372,0.560398966204395,0.575207336615334,0.877559910990061
"hsa-miR-222-5p",0.297162463237964,1.80603311921497,3.0390447845794,0.594276572816257,0.552327145012664,NA
"hsa-miR-223-3p",6801.20658601012,-0.515475622883907,0.328103305696175,-1.57107720018292,0.116164717821826,0.488895840485301
"hsa-miR-223-5p",189.670665656879,0.198055388120612,0.392358235231008,0.504782034214225,0.613711935668166,0.883537316520756
"hsa-miR-224-5p",257.859350460992,-0.0726686039023864,0.352073187819448,-0.20640198236184,0.836476922470148,0.930287418448109
"hsa-miR-2276-3p",1.68055136973918,-0.191378861600657,2.83207006564591,-0.0675756097711546,0.946123471589675,NA
"hsa-miR-2277-3p",1.6249002736462,-3.73643062610543,2.43023593617828,-1.53747649373551,0.124176667009701,NA
"hsa-miR-2277-5p",0.466969585088229,2.38496380442839,3.02089560270624,0.789488985416061,0.429826264941808,NA
"hsa-miR-2355-3p",2.00679040156401,-0.653518625099617,2.46137094723314,-0.26551001011621,0.790616599545983,NA
"hsa-miR-23a-3p",586.488180521742,-0.230097535568992,0.293561538721065,-0.783813630938979,0.433149474398505,0.82735786484053
"hsa-miR-23a-5p",11.4746253715982,-1.84530460792039,0.936193927527502,-1.97107090065609,0.0487157666262492,0.279797649052106
"hsa-miR-23b-3p",566.419852003524,-0.240141592924569,0.29011815173829,-0.8277372218378,0.407819334493633,0.82735786484053
"hsa-miR-23b-5p",6.63325224381725,-0.173356961253688,1.31658966753929,-0.131671215054948,0.895244354305256,0.939573666646171
"hsa-miR-23c",105.189683719561,-0.226044666433066,0.347867188257,-0.64980163138027,0.515820365034489,0.867363193521778
"hsa-miR-24-3p",327.650308451624,-0.48253897926762,0.237753992058551,-2.02957256401729,0.0424000060678103,0.260979347693246
"hsa-miR-25-3p",5045.4266933928,0.288756088367157,0.338782564037275,0.852334562103931,0.394028428417541,0.82735786484053
"hsa-miR-25-5p",65.9719448521209,0.893891594251874,0.554027865956988,1.613441577903,0.106648606208736,0.464311614835593
"hsa-miR-26a-1-3p",2.93499005001579,0.49659925348719,1.91397097253772,0.259460180228728,0.795280201815357,NA
"hsa-miR-26a-2-3p",1.53026838098642,4.06602674510033,2.42565366553699,1.67626021920165,0.0936872333280859,NA
"hsa-miR-26a-5p",3569.33855542783,0.123632534305547,0.227791667867131,0.542743882878371,0.587306155583354,0.878457438532382
"hsa-miR-26b-3p",9.30886373161124,-1.40898639058902,1.04498359833177,-1.34833349809351,0.177551142638294,0.567477338391473
"hsa-miR-26b-5p",8275.14512824979,0.0231433621690228,0.221568120418527,0.104452581559597,0.916810196797208,0.952356862126208
"hsa-miR-27a-3p",609.912275134325,-0.53208058331088,0.313950544007153,-1.69479108562639,0.0901150591553945,0.428947681579678
"hsa-miR-27a-5p",28.0554102750306,2.10284631785296,0.761390859490987,2.76184865058504,0.0057475114657098,0.100364613309042
"hsa-miR-27b-3p",637.333820916946,-0.537197351102365,0.320641211287476,-1.67538461118378,0.0938587939773481,0.44088933486728
"hsa-miR-27b-5p",0.382215064711846,2.08942218573284,3.02940387826781,0.689713973340378,0.490374076770004,NA
"hsa-miR-28-3p",247.256426142722,0.0697782877084029,0.337783186229903,0.20657714934606,0.836340107505454,0.930287418448109
"hsa-miR-28-5p",8.72590648808947,0.201947935848269,0.896343504012466,0.225301946122499,0.821744385802686,0.929006126578426
"hsa-miR-296-3p",1.872646849519,-3.51758928286485,2.14137346772768,-1.64267902627819,0.100449360491781,NA
"hsa-miR-296-5p",13.1084592066691,-0.875234572669749,0.649843524793442,-1.34683895318946,0.178032106162031,0.567477338391473
"hsa-miR-29a-3p",877.104868767307,0.609656674197747,0.288802264739368,2.11098301028885,0.0347737722091471,0.238939685605656
"hsa-miR-29a-5p",1.207489629988,0.265424810476865,2.96092698844665,0.0896424705886147,0.928571333596335,NA
"hsa-miR-29b-1-5p",7.25092848463938,-0.237108793332901,1.33806327629848,-0.177202975025831,0.859348958913552,0.938188312942318
"hsa-miR-29b-2-5p",4.53673725588936,-0.810827551024417,1.52644212822637,-0.531187875407075,0.595288594065087,NA
"hsa-miR-29b-3p",199.113612185109,0.17181285110108,0.265806366949918,0.6463835049273,0.518031020266728,0.867363193521778
"hsa-miR-29c-3p",897.056112124814,0.59057597333753,0.283561475118282,2.08270877802136,0.0372777768385592,0.251097477950295
"hsa-miR-29c-5p",26.9369929571967,0.682412947513729,0.529332400668816,1.28919549729337,0.197330130018638,0.58791218075538
"hsa-miR-301a-3p",21.9876818773009,0.459365537774664,0.715946478632542,0.641619941552128,0.521119981860511,0.867363193521778
"hsa-miR-3059-3p",0.399688140014917,1.61466331103215,3.03306770606667,0.53235320392042,0.594481389628494,NA
"hsa-miR-3064-5p",1.28270253659321,3.81762983821578,2.52144735325906,1.51406287871978,0.130009892488467,NA
"hsa-miR-3065-3p",0.481100837632072,2.40254179077527,3.02033762975578,0.795454709137778,0.426349046563483,NA
"hsa-miR-3065-5p",11.3247136648693,-0.519261747441027,1.14141143575024,-0.45492951198594,0.649159950445187,0.883537316520756
"hsa-miR-3074-5p",2.77671592480705,0.996442383731144,2.11158349219833,0.471893433251728,0.637002855497907,NA
"hsa-miR-30a-3p",80.4423132707589,-0.289856398538214,0.365597849082566,-0.792828511616199,0.427877742561719,0.82735786484053
"hsa-miR-30a-5p",4573.6965340953,0.135863953089306,0.198681296852596,0.683828600082599,0.494083404475291,0.852275244671035
"hsa-miR-30b-3p",4.23379773120967,-1.77821711717114,1.37608214792856,-1.29223180450958,0.196276880584762,NA
"hsa-miR-30b-5p",43.4934013345926,-0.889196055739273,0.728112080882959,-1.22123513547663,0.221997004654093,0.628847096666686
"hsa-miR-30c-1-3p",7.24433883321253,0.255100428532201,1.09956796708343,0.232000600389303,0.816537547480649,0.928356383600611
"hsa-miR-30c-2-3p",19.2734196523956,-1.13604061146927,0.88570175095973,-1.28264464898966,0.19961660003807,0.58791218075538
"hsa-miR-30c-5p",188.178226943749,0.0321349013598599,0.310902467558134,0.103360071768653,0.917677200480155,0.952356862126208
"hsa-miR-30d-3p",5.47344240992939,1.14559761757077,1.51783304056513,0.754758650624861,0.450393808190839,0.82735786484053
"hsa-miR-30d-5p",3384.94004060597,0.119041154312277,0.210640788990281,0.565138190389942,0.57197977407811,0.876381027235558
"hsa-miR-30e-3p",75.370282292661,-0.25879806462774,0.369694661307121,-0.700031922864976,0.483907368588588,0.851009510276482
"hsa-miR-30e-5p",1558.82661140636,0.112612855500095,0.242805851809198,0.46379794663511,0.642792514630487,0.883537316520756
"hsa-miR-31-3p",0.742814897571618,3.0205175681408,3.00439993386615,1.00536467668401,0.314721282279858,NA
"hsa-miR-31-5p",6.83359891694854,0.780247577415722,1.23140209948785,0.633625342802514,0.526325357703069,0.867363193521778
"hsa-miR-3115",0.492371541925823,-2.44969402212029,3.01832859257045,-0.811606141276386,0.417017666256684,NA
"hsa-miR-3124-5p",3.5232493798955,0.115471244635299,1.71081474128773,0.0674948852430295,0.946187733726982,NA
"hsa-miR-3127-3p",0.408128662646787,2.19130432122469,3.02635999815556,0.724072589698581,0.469021171472177,NA
"hsa-miR-3127-5p",3.44732763028634,-0.306575452849512,1.69258393105582,-0.181128656147807,0.856266592242693,NA
"hsa-miR-3129-3p",0.405171762311792,2.16354267569993,3.02716894797913,0.714708267982288,0.474789327762354,NA
"hsa-miR-3135a",0.937988602182766,0.850221231735515,2.85076395832529,0.298243293434573,0.765517481044343,NA
"hsa-miR-3136-5p",0.586329076218156,2.67833058347303,3.01239749514169,0.889102645913285,0.373947917057281,NA
"hsa-miR-3138",18.5845395090767,-0.248958184072828,0.692982371716632,-0.359256157492315,0.719403469202792,0.889715891412937
"hsa-miR-3140-3p",1.54969289868811,2.33339429781546,2.8487039521248,0.819107333380509,0.412725178283051,NA
"hsa-miR-3141",0.694864465541197,-2.93145151325357,3.00587238055857,-0.975241507994039,0.329440477055667,NA
"hsa-miR-3145-3p",0.815998723535724,3.11400749814293,3.00251947720505,1.03713148966536,0.29967458140438,NA
"hsa-miR-3146",2.18916014111962,0.791468573659457,2.20674865063283,0.358658233882906,0.719850776803422,NA
"hsa-miR-3150a-3p",0.616687362674979,1.08368521553942,3.02673351073112,0.358037868777439,0.72031497432511,NA
"hsa-miR-3150b-3p",1.14784060022033,3.65454911395081,2.99371285037367,1.22074136585767,0.222183960327517,NA
"hsa-miR-3154",1.83015189103122,0.351415916879517,2.52491751706163,0.139179167044029,0.889308570557343,NA
"hsa-miR-3157-3p",0.297162463237964,1.80603311921497,3.0390447845794,0.594276572816257,0.552327145012664,NA
"hsa-miR-3157-5p",3.17181424307257,1.9497018593216,1.56988333921289,1.241940601968,0.214258478216625,NA
"hsa-miR-3158-3p",3.00356834688643,0.674979850437671,1.90949843927703,0.353485416145839,0.72372456022738,NA
"hsa-miR-3163",2.65497739402929,0.805557381013724,1.93437121711579,0.416444048529029,0.67708510169931,NA
"hsa-miR-3164",0.84297815716582,1.71045679587217,3.00916728646332,0.568415323257906,0.569752988029504,NA
"hsa-miR-3168",6.79812774307705,-0.623991500872812,1.43722004916668,-0.434165597143327,0.664168193482767,0.884176186771065
"hsa-miR-3173-5p",28.9320189151408,-0.205005392559411,0.406052032447663,-0.504874686437716,0.613646854465522,0.883537316520756
"hsa-miR-3174",1.76718210798723,-0.114282738511359,2.28952081666571,-0.0499155708388764,0.96018966903603,NA
"hsa-miR-3177-3p",1.16632841642438,3.68446352856088,2.59484734689582,1.41991533065271,0.1556323321747,NA
"hsa-miR-3178",0.359287919438474,-1.32117836290448,3.04694813489787,-0.433607105999775,0.664573773715242,NA
"hsa-miR-3187-3p",3.52696077363458,0.114701471672285,2.05241336554145,0.0558861453535827,0.95543250798631,NA
"hsa-miR-3188",3.35554910469833,1.3201823582004,1.84049407298866,0.717297804744701,0.473190361490023,NA
"hsa-miR-3190-3p",0,0,0,0,1,NA
"hsa-miR-3191-3p",0.331230902640707,-1.90318966574678,3.03817355539929,-0.626425591245281,0.531035828310817,NA
"hsa-miR-3192-5p",1.19539851137084,2.81270289828959,2.35387136719929,1.19492634027671,0.232115810565306,NA
"hsa-miR-3198",0.538691022368458,-0.375375305337236,3.03676501012032,-0.123610257654531,0.901623870346374,NA
"hsa-miR-32-3p",2.5899525220653,4.02518983864822,2.00410037943885,2.00847716009877,0.0445926107422973,NA
"hsa-miR-32-5p",77.3781976257337,-0.0293834500248594,0.468852928717635,-0.062670932023879,0.950028544761539,0.96902911565677
"hsa-miR-3200-3p",6.18308201923919,-0.318513872820409,1.51383769972272,-0.210401599113795,0.833354244675949,0.930287418448109
"hsa-miR-3202",0.810693736970746,0.75128361127957,3.00758833418234,0.249796025187675,0.802745093768142,NA
"hsa-miR-320a-3p",1163.80869853095,0.235468725079359,0.224015548758402,1.0511267025188,0.293200401583768,0.753039880326656
"hsa-miR-320b",1145.46058355492,0.222983461674309,0.226817514318901,0.983096311340397,0.325560039573341,0.7906458103924
"hsa-miR-320c",60.5077187083852,0.187910892408454,0.399047193910446,0.470898919416094,0.637712919740252,0.883537316520756
"hsa-miR-320d",36.3215647967098,-0.190526837570153,0.472223306674799,-0.403467670648796,0.686604213302323,0.884176186771065
"hsa-miR-320e",33.733631480285,-0.0203547112323465,0.492208282985027,-0.0413538575761141,0.967013797624035,0.977086870739096
"hsa-miR-323a-3p",4.23521605207621,-0.981357521703338,1.51307310896665,-0.648585660459957,0.516606226531765,NA
"hsa-miR-323b-3p",4.09500693377504,-0.349638251404608,1.49589983473575,-0.233731058247206,0.815193774501701,NA
"hsa-miR-324-3p",22.4342292004151,0.205619144620589,0.754079881405548,0.272675547632077,0.785102632814034,0.915671208649392
"hsa-miR-324-5p",66.1680171676659,-0.540331546438162,0.492635251602179,-1.09681868011041,0.272720662628913,0.715891739400897
"hsa-miR-326",1.15690339928607,0.667093041868693,2.21430902130532,0.301264654323382,0.763212691348447,NA
"hsa-miR-328-3p",297.760858445693,-0.118454795241762,0.36587545548299,-0.323757151420258,0.746121898551898,0.896452514614972
"hsa-miR-329-3p",1.16619293063497,0.557175204545856,2.75543452543744,0.202209560561923,0.839752899268364,NA
"hsa-miR-330-3p",6.70297754988631,-0.143576121036993,1.38052097781758,-0.104001404791376,0.917168233755276,0.952356862126208
"hsa-miR-330-5p",3.75232429779771,0.224181957583744,1.36662509928064,0.164040568040019,0.869699207683718,NA
"hsa-miR-331-3p",13.8212260693015,0.484874961112795,1.07255272722409,0.452075640484097,0.651214491677945,0.883537316520756
"hsa-miR-331-5p",1.23055215187246,-2.44818371515649,2.67933491180956,-0.913728143639587,0.36085971192734,NA
"hsa-miR-335-3p",15.8121240805307,-0.55676601207012,0.977214986949793,-0.569747721336089,0.568848818051234,0.876381027235558
"hsa-miR-335-5p",104.711301716531,-0.314623523826351,0.435671352370039,-0.72215793421993,0.470197382681575,0.835126694613543
"hsa-miR-337-3p",0.804430772555828,2.61119964887056,3.0054267466142,0.868828246042675,0.384941081053019,NA
"hsa-miR-337-5p",1.38483246802476,3.92368567944659,2.99040272953365,1.31209272941591,0.189488848838818,NA
"hsa-miR-338-3p",37.8628198706236,-0.989723876957069,0.486421046543756,-2.03470611312876,0.0418804527326126,0.260979347693246
"hsa-miR-338-5p",0.40822802301262,2.16958700968422,3.0269915380305,0.716746968871891,0.473530238896333,NA
"hsa-miR-339-3p",28.8133875087921,0.937982513578709,0.711531972655717,1.31825771662486,0.187417390374933,0.586912354068869
"hsa-miR-339-5p",314.53459178252,0.202584608543298,0.357264890150157,0.567043149574963,0.570684865878315,0.876381027235558
"hsa-miR-33a-5p",4.22434816007996,-2.67609778480788,1.62251893921672,-1.64934764095868,0.0990764347897447,NA
"hsa-miR-340-3p",7.71195253196998,-0.468098614270036,1.39685668039629,-0.335108548242211,0.737543204751442,0.896452514614972
"hsa-miR-340-5p",61.4533588094042,0.209656441230411,0.387110736309161,0.541592938571902,0.58809895744885,0.878457438532382
"hsa-miR-342-3p",8152.12757001714,-0.135569589509762,0.329431561288989,-0.4115258082113,0.680687021060542,0.884176186771065
"hsa-miR-342-5p",92.1475702663016,-0.542289732766015,0.388814321533377,-1.39472674418826,0.163098256843643,0.556912610588187
"hsa-miR-345-5p",8.68571815238118,1.37333369650692,1.05913506089262,1.29665587252819,0.194749618856611,0.58791218075538
"hsa-miR-34a-5p",54.5431835722885,-0.67636382629488,0.524995163398176,-1.28832391886609,0.197633230304669,0.58791218075538
"hsa-miR-34b-3p",5.5733546918178,1.92360488926799,1.49500565406857,1.28668736739089,0.198203277911498,0.58791218075538
"hsa-miR-34b-5p",0.932569969755113,3.31217424518346,2.99890838240115,1.1044599643726,0.269393661324705,NA
"hsa-miR-34c-3p",5.64613391638699,0.0975701079353062,1.49433529279695,0.0652933169721795,0.947940463275398,0.96902911565677
"hsa-miR-34c-5p",5.0332434983653,1.30694518970588,1.66683181986719,0.78408941689751,0.43298764483529,0.82735786484053
"hsa-miR-3605-3p",31.5025779818477,-0.290667494571357,0.513289816772223,-0.566283384305563,0.57120115376586,0.876381027235558
"hsa-miR-3605-5p",7.53400497987976,-0.402089579553575,1.26055320557951,-0.318978665695213,0.74974269071059,0.896452514614972
"hsa-miR-361-3p",327.600269322975,0.237713417419674,0.23904634531594,0.994423977097394,0.32001649978861,0.782506098798176
"hsa-miR-361-5p",205.641210248495,0.243613973412002,0.318308846395005,0.765338369231779,0.444070081893782,0.82735786484053
"hsa-miR-3611",0.375250057958576,0.810841074501878,3.0483795136765,0.265990855424679,0.790246251730282,NA
"hsa-miR-3613-3p",1.73896247858413,-3.85901254988662,2.13206326514259,-1.80998970010796,0.0702973844467997,NA
"hsa-miR-3613-5p",162.279500882882,0.186110519962028,0.463535769595741,0.401501959868898,0.688050595495063,0.884176186771065
"hsa-miR-3614-5p",1.67066173463844,2.47701881239675,2.21413565437002,1.11872947238254,0.263255567811452,NA
"hsa-miR-3615",267.183774235839,0.847436161300626,0.362410433800232,2.33833268102803,0.019369996940603,0.19757396879415
"hsa-miR-3617-5p",0.670845146341238,0.0828459638754064,3.01065673854525,0.027517572101374,0.978046924643977,NA
"hsa-miR-362-5p",15.1059734765108,1.74974542883505,0.958356196514521,1.8257777590407,0.0678837447718351,0.359759774180498
"hsa-miR-3620-3p",0.660812859458259,-2.8684592226164,3.00727789273086,-0.953839094667636,0.340165096799718,NA
"hsa-miR-3620-5p",0.922669262630438,2.39875819781217,2.86080689316796,0.838490078984627,0.401755517330838,NA
"hsa-miR-3622a-5p",1.19641295439481,-1.25173852445161,2.97196670689092,-0.421181879847202,0.673622274968231,NA
"hsa-miR-363-3p",207.236856835839,1.09459703500388,0.31448808079662,3.48056763306002,0.000500352480765536,0.0446564589083241
"hsa-miR-363-5p",0.283912202263464,-1.70641615257889,3.04590948881319,-0.560232061670281,0.575321160673402,NA
"hsa-miR-365a-3p",13.0281555936805,-0.428988185097006,0.934977788968394,-0.458821792515873,0.646362143972927,0.883537316520756
"hsa-miR-365a-5p",2.05565521726778,4.47726735757267,2.87261452108563,1.55860360821423,0.119090228513699,NA
"hsa-miR-365b-3p",13.0281555936805,-0.428988185097006,0.934977788968394,-0.458821792515873,0.646362143972927,0.883537316520756
"hsa-miR-365b-5p",1.14338806647121,2.25449842672473,2.43260717604826,0.92678277402237,0.35403933052323,NA
"hsa-miR-3667-3p",0.450385559963878,2.31703533640563,3.02287911787994,0.766499501320005,0.443379148476048,NA
"hsa-miR-3667-5p",0.452776118424807,2.32303245270188,3.02272031602936,0.768523783157487,0.442176066585995,NA
"hsa-miR-3679-5p",3.72822593559884,1.22430307450016,1.71455126041961,0.714066183241752,0.475186255552153,NA
"hsa-miR-3681-5p",0,0,0,0,1,NA
"hsa-miR-3682-3p",1.24649395554495,0.909254403155487,2.96724335166679,0.306430681745308,0.759276750549517,NA
"hsa-miR-3683",1.02999515312178,3.49444154419704,2.99599167497257,1.16637224775634,0.2434639740432,NA
"hsa-miR-3688-3p",1.62973311783334,1.48851268219331,1.84764931450128,0.805625109976617,0.420459042725605,NA
"hsa-miR-369-3p",2.00899643335805,4.03996576223762,2.13002522531047,1.89667507888258,0.0578708347873608,NA
"hsa-miR-369-5p",11.3165509985551,-1.60354184324085,1.18129785126689,-1.35744075173008,0.174641207099428,0.566790099404508
"hsa-miR-3691-5p",1.32054890729133,-0.438106261266749,2.95612357347166,-0.148202959172048,0.882182596527403,NA
"hsa-miR-370-3p",31.4788937188732,-1.8374458477629,0.633316930265053,-2.9013054285378,0.00371611477421066,0.0884435316262137
"hsa-miR-370-5p",0.79446997098774,-3.12835859934205,3.00184996489345,-1.04214355678269,0.297345127019912,NA
"hsa-miR-371a-5p",1.58866508382518,-1.18531052880155,2.85632808412908,-0.414977024308801,0.678158722602465,NA
"hsa-miR-374a-3p",12.10353544575,1.05326874174281,0.90537371120843,1.16335246838234,0.244686525948872,0.671346592168213
"hsa-miR-374a-5p",76.3838366967198,1.08411953888449,0.424236771610844,2.55545867645572,0.0106047952179293,0.146460124130355
"hsa-miR-374b-3p",0.881676276289634,2.79666973213372,2.84495852883653,0.983026537570458,0.325594377892785,NA
"hsa-miR-374b-5p",22.5361570361697,0.0570893356600865,0.735074527054706,0.0776646905298594,0.938094782111548,0.966938712390658
"hsa-miR-375-3p",32.1983502685152,-0.560633292381007,0.544543776047266,-1.02954678217155,0.303222808159953,0.773218160807879
"hsa-miR-376a-3p",0.837182604526204,-1.44882508467978,2.95795282689757,-0.489806690460094,0.62427069592576,NA
"hsa-miR-376b-3p",0.837182604526204,-1.44882508467978,2.95795282689757,-0.489806690460094,0.62427069592576,NA
"hsa-miR-376c-3p",0.460253939614168,2.3180661096711,3.02285177774474,0.766847427564093,0.443172234101167,NA
"hsa-miR-377-3p",0.675286270519653,2.8827067312183,3.00739930115967,0.958538073114106,0.33779150247782,NA
"hsa-miR-378a-3p",46.4945592297906,1.4801597822893,0.537638351393526,2.75307700511471,0.00590380078288482,0.100364613309042
"hsa-miR-378a-5p",8.63948913896661,1.81070409454684,1.25169421145133,1.44660259509177,0.148008258977054,0.539172943416411
"hsa-miR-378c",29.4550121996028,1.14576448457898,0.483062376908956,2.37187688246507,0.0176979868796547,0.197443166126148
"hsa-miR-378d",1.18515958816804,1.00383399791334,1.49535590763344,0.671301054678019,0.502028762921197,NA
"hsa-miR-378f",1.34418261485,1.26417998614151,1.45230237177836,0.870466103139055,0.384045735681469,NA
"hsa-miR-378g",1.18515958816804,1.00383399791334,1.49535590763344,0.671301054678019,0.502028762921197,NA
"hsa-miR-378i",29.3993859413057,1.15498995422582,0.493107129880548,2.34226983192396,0.0191668521109369,0.19757396879415
"hsa-miR-379-5p",39.6896238768729,-1.10635593148458,0.498128951500387,-2.22102314702284,0.0263493936623685,0.221273653626743
"hsa-miR-381-3p",15.2634477877549,-0.599331684802695,0.884285844506923,-0.677757863620311,0.497925231484697,0.854612055961716
"hsa-miR-382-3p",0.331230902640707,-1.90318966574678,3.03817355539929,-0.626425591245281,0.531035828310817,NA
"hsa-miR-382-5p",260.156548781022,-1.51979996713723,0.334404372998958,-4.5447969280652,5.49882417261202e-06,0.00196308022962249
"hsa-miR-3913-5p",1.6333013115896,-0.940108267908158,1.90493672904241,-0.493511544806393,0.621651184517596,NA
"hsa-miR-3928-3p",2.01709119455409,0.475462312325367,2.20383116255884,0.215743528997618,0.829187668895548,NA
"hsa-miR-3934-5p",0.532045484099883,2.54723147050114,3.01598778684962,0.84457618880542,0.398347508209609,NA
"hsa-miR-3938",0.331230902640707,-1.90318966574678,3.03817355539929,-0.626425591245281,0.531035828310817,NA
"hsa-miR-3939",0.517522496126191,-2.52561772725702,3.01608403143597,-0.837383077173271,0.40237727495603,NA
"hsa-miR-3940-3p",10.8554830982536,0.870457318779279,1.15876263095999,0.751195538691246,0.45253498474032,0.82735786484053
"hsa-miR-3940-5p",1.38452090796903,0.764942613734912,2.95073929852088,0.259237613474818,0.795451911435386,NA
"hsa-miR-3942-5p",1.16958640776766,1.66364995219462,2.98774671871959,0.556824292290607,0.577647484787999,NA
"hsa-miR-3960",0.975950190435213,2.97045788122595,2.99858785559617,0.990618926066241,0.321871692587311,NA
"hsa-miR-409-3p",167.168077984616,-0.912383579224464,0.557339900280079,-1.63703258777268,0.101623660638946,0.453711554075273
"hsa-miR-409-5p",0.673630885440499,-1.7676413798167,3.01715262128137,-0.585864091643463,0.557966849587506,NA
"hsa-miR-411-5p",8.15958672880588,-1.77820410786715,1.22541840787824,-1.45109955622915,0.146752140089004,0.539172943416411
"hsa-miR-421",28.9986218157466,0.332121466710783,0.683509455409457,0.485906177423434,0.627033688356941,0.883537316520756
"hsa-miR-423-3p",540.687068576376,0.826961902575768,0.234836353810856,3.52143903256916,0.000429211352274285,0.0446564589083241
"hsa-miR-423-5p",23390.252790085,-0.143241635797032,0.289051521638211,-0.495557452820881,0.620206677587976,0.883537316520756
"hsa-miR-424-3p",4.22630725230361,0.0998919865477056,1.5003984884235,0.0665769709303453,0.946918479595003,NA
"hsa-miR-424-5p",20.9038032421101,-0.1573030583687,0.830584057659174,-0.189388487436209,0.849788346887344,0.932629376334691
"hsa-miR-425-3p",53.8791656798663,0.00356903651857058,0.594270069352656,0.00600574840065287,0.995208134881378,0.998003663350146
"hsa-miR-425-5p",1415.76468350063,0.906090567830673,0.272565074454072,3.32430913845255,0.000886378819253648,0.0464817737153073
"hsa-miR-4286",0.651895402261176,-1.75407775459972,3.01755505747475,-0.581291052255936,0.561044310073055,NA
"hsa-miR-429",3.09408931402517,0.92780889144276,1.87148458856646,0.495760903996251,0.6200631114692,NA
"hsa-miR-4301",1.03520577055125,2.56934737718986,2.9992766871369,0.856655669084852,0.391635209945281,NA
"hsa-miR-4306",7.40558007866533,1.55902923214596,1.17247610707969,1.3296895542111,0.183620577920109,0.58011102935822
"hsa-miR-431-5p",43.1398770352243,-1.16078580732772,0.544927424825029,-2.13016587979664,0.0331579209061276,0.238939685605656
"hsa-miR-432-5p",266.52328889913,-1.25440965671041,0.491263249609134,-2.55343679322332,0.0106665636621547,0.146460124130355
"hsa-miR-4326",5.62996481991623,0.658631037588912,1.29433752385801,0.508855708382573,0.610853367709573,0.883537316520756
"hsa-miR-4429",16.014063358036,0.108720356307387,0.544974178689473,0.199496344154932,0.841874502821887,0.932629376334691
"hsa-miR-4433a-5p",2.2683382121587,-2.98985297481167,1.89348266783676,-1.57902315431674,0.114330746204965,NA
"hsa-miR-4433b-3p",13.4771236247751,2.20756563743509,1.27882875924588,1.7262402190086,0.0843042052276418,0.417156710892297
"hsa-miR-4433b-5p",532.802476671217,0.346948362018557,0.469069871196644,0.739651773270914,0.459511318067758,0.827981340299246
"hsa-miR-4435",0.396412635857768,2.14926383551373,3.02759091563004,0.709892417901666,0.477770852599927,NA
"hsa-miR-4437",1.06167919693285,-3.54722611775986,2.99490275625794,-1.18442113365712,0.236246398523901,NA
"hsa-miR-4440",0.33961424370053,1.97533390089469,3.03306775547157,0.651265998700901,0.51487479303137,NA
"hsa-miR-4446-3p",19.6594240955894,-0.411498146173031,1.15210915403879,-0.357169409452653,0.720964985262375,0.889715891412937
"hsa-miR-4449",1.42185602925078,-2.44306470086675,2.91422597812192,-0.83832369871371,0.401848929492619,NA
"hsa-miR-4454",0.806018378357951,3.15060365974417,3.00181537025379,1.0495661028872,0.293917648589796,NA
"hsa-miR-4466",0.675578339945817,2.89476254400731,3.00712555862657,0.962634412022828,0.335731021882433,NA
"hsa-miR-4467",11.7533140883498,0.588944387287433,1.32948476306963,0.442986940239636,0.657775181003071,0.884176186771065
"hsa-miR-4473",0.424517804625663,2.2598074425331,3.02442711293743,0.747185287708356,0.454951723579818,NA
"hsa-miR-4485-3p",0.683624046432989,-2.35498657000877,3.01094957092193,-0.782140821205349,0.434131818740672,NA
"hsa-miR-4489",0.828704250391042,3.17726785587392,3.00131329627053,1.05862585549534,0.289770206939121,NA
"hsa-miR-4499",0.0767089899356947,0.349967144090691,3.06038250977364,0.114354053120169,0.908957135287936,NA
"hsa-miR-449a",6.98389305010578,-1.47464803619206,1.6019457341766,-0.920535574165389,0.357292951796855,0.813771512885725
"hsa-miR-449b-5p",0.941176138497172,-0.254188254200642,2.98168760237189,-0.0852497941093624,0.932062804654929,NA
